Strain ID	ORF	Gene name	Label
YDR052C_tsa163	YDR052C	DBF4	dbf4-3
YDR052C_tsa164	YDR052C	DBF4	dbf4-4
YPL209C_tsa165	YPL209C	IPL1	ipl1-1
YDL028C_tsa166	YDL028C	MPS1	mps1-1
YDL028C_tsa167	YDL028C	MPS1	mps1-3796
YOR202W_tsa168	YOR202W	HIS3	his3
YDL028C_tsa169	YDL028C	MPS1	mps1-417
YDL028C_tsa170	YDL028C	MPS1	mps1-6
YOL094C_tsa171	YOL094C	RFC4	rfc4-20
YMR235C_tsa172	YMR235C	RNA1	rna1-s116f
YKL018W_tsa173	YKL018W	SWD2	swd2-ts1
YBR160W_tsa174	YBR160W	CDC28	cdc28-1
YBR160W_tsa175	YBR160W	CDC28	cdc28-13
YML031W_tsa176	YML031W	NDC1	ndc1-4
YBR110W_tsa177	YBR110W	ALG1	alg1-1
YGL234W_tsa178	YGL234W	"ADE5,7"	"ade5,7"
YDL126C_tsa179	YDL126C	CDC48	cdc48-9
YOR202W_tsa180	YOR202W	HIS3	his3
YDR087C_tsa181	YDR087C	RRP1	rrp1-1
YER125W_tsa182	YER125W	RSP5	rsp5-1
YER069W_tsa183	YER069W	"ARG5,6"	"arg5,6"
YER133W_tsa184	YER133W	GLC7	glc7-10
YER133W_tsa185	YER133W	GLC7	glc7-12
YGL048C_tsa186	YGL048C	RPT6	rpt6-25
YGR120C_tsa187	YGR120C	COG2	cog2-1
YIL048W_tsa188	YIL048W	NEO1	neo1-2
YIL109C_tsa189	YIL109C	SEC24	sec24-2
YKL145W_tsa190	YKL145W	RPT1	rpt1-1
YKL210W_tsa191	YKL210W	UBA1	uba1-1
YOR202W_tsa192	YOR202W	HIS3	his3
YOR202W_tsa193	YOR202W	HIS3	his3
YKR002W_tsa194	YKR002W	PAP1	pap1-1
YOR212W_tsa195	YOR212W	STE4	ste4
YLL031C_tsa196	YLL031C	GPI13	gpi13-3
YLL031C_tsa197	YLL031C	GPI13	gpi13-5
YLR026C_tsa198	YLR026C	SED5	sed5-1
YLR078C_tsa199	YLR078C	BOS1	bos1-1
YLR459W_tsa200	YLR459W	GAB1	gab1-1
YLR459W_tsa201	YLR459W	GAB1	gab1-2
YLR459W_tsa202	YLR459W	GAB1	gab1-3
YML130C_tsa203	YML130C	ERO1	ero1-1
YOR149C_tsa204	YOR149C	SMP3	smp3-2
YOR202W_tsa205	YOR202W	HIS3	his3
YPL209C_tsa206	YPL209C	IPL1	ipl1-2
YLR088W_tsa207	YLR088W	GAA1	gaa1-ts
YDL126C_tsa208	YDL126C	CDC48	cdc48-3
YDL126C_tsa209	YDL126C	CDC48	cdc48-2
YJL034W_tsa210	YJL034W	KAR2	kar2-159
YER090W_tsa211	YER090W	TRP2	trp2
YOR075W_tsa212	YOR075W	UFE1	ufe1-1
YLR378C_tsa213	YLR378C	SEC61	sec61-2
YFL039C_tsa214	YFL039C	ACT1	act1-111
YFL039C_tsa215	YFL039C	ACT1	act1-119
YFL039C_tsa216	YFL039C	ACT1	act1-132
YOR202W_tsa217	YOR202W	HIS3	his3
YFL039C_tsa218	YFL039C	ACT1	act1-112
YFL039C_tsa219	YFL039C	ACT1	act1-122
YFL039C_tsa220	YFL039C	ACT1	act1-155
YGR140W_tsa221	YGR140W	CBF2	cbf2-2
YLR457C_tsa222	YLR457C	NBP1	nbp1-1
YFL039C_tsa223	YFL039C	ACT1	act1-129
YPL094C_tsa224	YPL094C	SEC62	sec62-ts
YML064C_tsa225	YML064C	TEM1	tem1-3
YLR347C_tsa226	YLR347C	KAP95	kap95-l63a
YGR179C_tsa227	YGR179C	OKP1	okp1-5
YLR347C_tsa228	YLR347C	KAP95	kap95-e126k
YOR202W_tsa229	YOR202W	HIS3	his3
YOR181W_tsa230	YOR181W	LAS17	las17-14
YOR254C_tsa231	YOR254C	SEC63	sec63-1
YOR122C_tsa232	YOR122C	PFY1	pfy1-4
YOR122C_tsa233	YOR122C	PFY1	pfy1-13
YLL050C_tsa234	YLL050C	COF1	cof1-5
YAL034W-A_tsa235	YAL034W-A	MTW1	mtw1-ts
YBR156C_tsa236	YBR156C	SLI15	sli15-3
YER013W_tsa237	YER013W	PRP22	prp22-1
YGL154C_tsa238	YGL154C	LYS5	lys5
YGL061C_tsa239	YGL061C	DUO1	duo1-2
YGR113W_tsa240	YGR113W	DAM1	dam1-11
YOR202W_tsa241	YOR202W	HIS3	his3
YGR113W_tsa242	YGR113W	DAM1	dam1-5
YGR113W_tsa243	YGR113W	DAM1	dam1-9
YGR113W_tsa244	YGR113W	DAM1	dam1-19
YGR113W_tsa245	YGR113W	DAM1	dam1-1
YIL144W_tsa246	YIL144W	NDC80	tid3-1
YLL036C_tsa247	YLL036C	PRP19	prp19-1
YLL050C_tsa248	YLL050C	COF1	cof1-8
YDR060W_tsa249	YDR060W	MAK21	mak21-1
YDR060W_tsa250	YDR060W	MAK21	mak21-3
YDR189W_tsa251	YDR189W	SLY1	sly1-ts
YER009W_tsa252	YER009W	NTF2	ntf2-h104y
YOR202W_tsa253	YOR202W	HIS3	his3
YFL037W_tsa254	YFL037W	TUB2	tub2-443
YHR027C_tsa255	YHR027C	RPN1	rpn1-821
YLR293C_tsa256	YLR293C	GSP1	gsp1-p162l
YER069W_tsa257	YER069W	"ARG5,6"	"arg5,6"
YOR370C_tsa258	YOR370C	MRS6	mrs6-2
YJL074C_tsa259	YJL074C	SMC3	smc3-1
YOR259C_tsa260	YOR259C	RPT4	rpt4-150
YGL097W_tsa261	YGL097W	SRM1	srm1-g282s
YLR127C_tsa262	YLR127C	APC2	apc2-8
YOR259C_tsa263	YOR259C	RPT4	rpt4-145
YLR086W_tsa264	YLR086W	SMC4	smc4-1
YOR202W_tsa265	YOR202W	HIS3	his3
YLR397C_tsa266	YLR397C	AFG2	afg2-18
YNL207W_tsa267	YNL207W	RIO2	rio2-1
YOR157C_tsa268	YOR157C	PUP1	pup1-1
YOR326W_tsa269	YOR326W	MYO2	myo2-14
YPL228W_tsa270	YPL228W	CET1	cet1-1
YGL145W_tsa271	YGL145W	TIP20	tip20-5
YFR027W_tsa272	YFR027W	ECO1	eco1-1
YAR007C_tsa273	YAR007C	RFA1	rfa1-m2
YBL034C_tsa274	YBL034C	STU1	stu1-5
YBL076C_tsa275	YBL076C	ILS1	ils1-1
YDR356W_tsa276	YDR356W	SPC110	spc110-221
YOR202W_tsa277	YOR202W	HIS3	his3
YOR202W_tsa278	YOR202W	HIS3	his3
YOR202W_tsa279	YOR202W	HIS3	his3
YOR202W_tsa280	YOR202W	HIS3	his3
YOR202W_tsa281	YOR202W	HIS3	his3
YOR202W_tsa282	YOR202W	HIS3	his3
YOR202W_tsa283	YOR202W	HIS3	his3
YOR202W_tsa284	YOR202W	HIS3	his3
YOR202W_tsa285	YOR202W	HIS3	his3
YOR202W_tsa286	YOR202W	HIS3	his3
YOR202W_tsa287	YOR202W	HIS3	his3
YOR202W_tsa288	YOR202W	HIS3	his3
YER012W_tsa289	YER012W	PRE1	pre1-1
YGR185C_tsa290	YGR185C	TYS1	tys1-1
YHR186C_tsa291	YHR186C	KOG1	kog1-1
YJL001W_tsa292	YJL001W	PRE3	pre3-2
YMR117C_tsa293	YMR117C	SPC24	spc24-9
YMR168C_tsa294	YMR168C	CEP3	cep3-1
YBR060C_tsa295	YBR060C	ORC2	orc2-1
YJR065C_tsa296	YJR065C	ARP3	arp3-g302y
YJR065C_tsa297	YJR065C	ARP3	arp3-h161a
YJR065C_tsa298	YJR065C	ARP3	arp3-g15c
YJR065C_tsa299	YJR065C	ARP3	arp3-f306g
YOR202W_tsa300	YOR202W	HIS3	his3
YDR356W_tsa301	YDR356W	SPC110	spc110-220
YJL090C_tsa302	YJL090C	DPB11	dpb11-1
YMR117C_tsa303	YMR117C	SPC24	spc24-10
YAL041W_tsa304	YAL041W	CDC24	cdc24-5
YNR026C_tsa305	YNR026C	SEC12	sec12-1
YOL139C_tsa306	YOL139C	CDC33	cdc33-e72g
YFL005W_tsa307	YFL005W	SEC4	sec4-8
YDR054C_tsa308	YDR054C	CDC34	cdc34-2
YBR060C_tsa309	YBR060C	ORC2	orc2-4
YGL234W_tsa310	YGL234W	"ADE5,7"	"ade5,7"
YBR060C_tsa311	YBR060C	ORC2	orc2-2
YOR202W_tsa312	YOR202W	HIS3	his3
YLR268W_tsa313	YLR268W	SEC22	sec22-1
YDL165W_tsa314	YDL165W	CDC36	cdc36-16
YDR168W_tsa315	YDR168W	CDC37	cdc37-ts
YER069W_tsa316	YER069W	"ARG5,6"	"arg5,6"
YDR168W_tsa317	YDR168W	CDC37	cdc37-1
YIR022W_tsa318	YIR022W	SEC11	sec11-2
YKL112W_tsa319	YKL112W	ABF1	abf1-102
YMR220W_tsa320	YMR220W	ERG8	erg8-1
YFL008W_tsa321	YFL008W	SMC1	smc1-2
YHR191C_tsa322	YHR191C	CTF8	ctf8-162
YHR191C_tsa323	YHR191C	CTF8	ctf8-9
YOR202W_tsa324	YOR202W	HIS3	his3
YCL059C_tsa325	YCL059C	KRR1	krr1-17
YCL059C_tsa326	YCL059C	KRR1	krr1-18
YDL090C_tsa327	YDL090C	RAM1	ram1-119
YJR045C_tsa328	YJR045C	SSC1	ssc1-2
YPL093W_tsa329	YPL093W	NOG1	nog1-1
YPR183W_tsa330	YPR183W	DPM1	dpm1-6
YBR060C_tsa331	YBR060C	ORC2	orc2-3
YBR135W_tsa332	YBR135W	CKS1	cks1-38
YGL155W_tsa333	YGL155W	CDC43	cdc43-2
YFL009W_tsa334	YFL009W	CDC4	cdc4-3
YKL112W_tsa335	YKL112W	ABF1	abf1-103
YOR202W_tsa336	YOR202W	HIS3	his3
YOR326W_tsa337	YOR326W	MYO2	myo2-16
YNR011C_tsa338	YNR011C	PRP2	prp2-1
YGL207W_tsa339	YGL207W	SPT16	spt16-ts
YIR008C_tsa340	YIR008C	PRI1	pri1-m4
YJR065C_tsa341	YJR065C	ARP3	arp3-d11a
YJR068W_tsa342	YJR068W	RFC2	rfc2-1
YNL102W_tsa343	YNL102W	POL1	pol1-ts
YNL102W_tsa344	YNL102W	POL1	pol1-2
YNL102W_tsa345	YNL102W	POL1	pol1-17
YNL102W_tsa346	YNL102W	POL1	pol1-13
YKL049C_tsa347	YKL049C	CSE4	cse4-1
YOR202W_tsa348	YOR202W	HIS3	his3
YPR175W_tsa349	YPR175W	DPB2	dpb2-1
YOR212W_tsa350	YOR212W	STE4	ste4
YLL004W_tsa351	YLL004W	ORC3	orc3-70
YHR164C_tsa352	YHR164C	DNA2	dna2-2
YIR006C_tsa353	YIR006C	PAN1	pan1-4
YJL005W_tsa354	YJL005W	CYR1	cdc35-1
YGL130W_tsa355	YGL130W	CEG1	ceg1-ts
YJR076C_tsa356	YJR076C	CDC11	cdc11-1
YBR236C_tsa357	YBR236C	ABD1	abd1-8
YGL130W_tsa358	YGL130W	CEG1	ceg1-34
YGL154C_tsa359	YGL154C	LYS5	lys5
YOR202W_tsa360	YOR202W	HIS3	his3
YDL030W_tsa361	YDL030W	PRP9	prp9-ts
YNL102W_tsa362	YNL102W	POL1	pol1-1
YPL082C_tsa363	YPL082C	MOT1	mot1-1033
YPR055W_tsa364	YPR055W	SEC8	sec8-6
YBL035C_tsa365	YBL035C	POL12	pol12-ts
YER090W_tsa366	YER090W	TRP2	trp2
YBR055C_tsa367	YBR055C	PRP6	prp6-ts
YGL116W_tsa368	YGL116W	CDC20	cdc20-3
YDL043C_tsa369	YDL043C	PRP11	prp11-ts
YDL064W_tsa370	YDL064W	UBC9	ubc9-2
YDR331W_tsa371	YDR331W	GPI8	gpi8-ts
YOR202W_tsa372	YOR202W	HIS3	his3
YOR202W_tsa373	YOR202W	HIS3	his3
YOR202W_tsa374	YOR202W	HIS3	his3
YOR202W_tsa375	YOR202W	HIS3	his3
YOR202W_tsa376	YOR202W	HIS3	his3
YOR202W_tsa377	YOR202W	HIS3	his3
YOR202W_tsa378	YOR202W	HIS3	his3
YOR202W_tsa379	YOR202W	HIS3	his3
YOR202W_tsa380	YOR202W	HIS3	his3
YOR202W_tsa381	YOR202W	HIS3	his3
YOR202W_tsa382	YOR202W	HIS3	his3
YOR202W_tsa383	YOR202W	HIS3	his3
YOR202W_tsa384	YOR202W	HIS3	his3
YOR202W_tsa385	YOR202W	HIS3	his3
YOR202W_tsa386	YOR202W	HIS3	his3
YOR202W_tsa387	YOR202W	HIS3	his3
YOR202W_tsa388	YOR202W	HIS3	his3
YOR202W_tsa389	YOR202W	HIS3	his3
YOR202W_tsa390	YOR202W	HIS3	his3
YOR202W_tsa391	YOR202W	HIS3	his3
YOR202W_tsa392	YOR202W	HIS3	his3
YOR202W_tsa393	YOR202W	HIS3	his3
YOR202W_tsa394	YOR202W	HIS3	his3
YOR202W_tsa395	YOR202W	HIS3	his3
YOR202W_tsa396	YOR202W	HIS3	his3
YOR202W_tsa397	YOR202W	HIS3	his3
YKL203C_tsa398	YKL203C	TOR2	tor2-21
YDR373W_tsa399	YDR373W	FRQ1	frq1-1
YGR091W_tsa400	YGR091W	PRP31	prp31-ts
YJL203W_tsa401	YJL203W	PRP21	prp21-ts
YMR268C_tsa402	YMR268C	PRP24	prp24-ts
YLR274W_tsa403	YLR274W	MCM5	cdc46-1
YOR212W_tsa404	YOR212W	STE4	ste4
YFR052W_tsa405	YFR052W	RPN12	rpn12-1
YDL102W_tsa406	YDL102W	POL3	cdc2-1
YJR057W_tsa407	YJR057W	CDC8	cdc8-1
YAL041W_tsa408	YAL041W	CDC24	cdc24-1
YOR202W_tsa409	YOR202W	HIS3	his3
YAL041W_tsa410	YAL041W	CDC24	cdc24-2
YGL154C_tsa411	YGL154C	LYS5	lys5
YAL041W_tsa412	YAL041W	CDC24	cdc24-3
YDR182W_tsa413	YDR182W	CDC1	cdc1-2
YDR182W_tsa414	YDR182W	CDC1	cdc1-6
YFL009W_tsa415	YFL009W	CDC4	cdc4-2
YFR028C_tsa416	YFR028C	CDC14	cdc14-2
YGL116W_tsa417	YGL116W	CDC20	cdc20-2
YNL258C_tsa418	YNL258C	DSL1	dsl1-dc30
YPL228W_tsa419	YPL228W	CET1	cet1-2
YPL228W_tsa420	YPL228W	CET1	cet1-15
YOR202W_tsa421	YOR202W	HIS3	his3
YMR013C_tsa422	YMR013C	SEC59	sec59-ts
YGL073W_tsa423	YGL073W	HSF1	hsf1-848
YNL261W_tsa424	YNL261W	ORC5	orc5-70
YKR083C_tsa425	YKR083C	DAD2	dad2-9
YMR277W_tsa426	YMR277W	FCP1	fcp1-1
YOR057W_tsa427	YOR057W	SGT1	sgt1-5
YPL252C_tsa428	YPL252C	YAH1	yah1-ts
YOR122C_tsa429	YOR122C	PFY1	pfy1-14
YGR006W_tsa430	YGR006W	PRP18	prp18-1202
YJL050W_tsa431	YJL050W	MTR4	mtr4-1
YLR272C_tsa432	YLR272C	YCS4	ycs4-1
YOR202W_tsa433	YOR202W	HIS3	his3
YGR006W_tsa434	YGR006W	PRP18	prp18-ts
YIR010W_tsa435	YIR010W	DSN1	dsn1-7
YIR010W_tsa436	YIR010W	DSN1	dsn1-8
YJL019W_tsa437	YJL019W	MPS3	mps3-1
YJR112W_tsa438	YJR112W	NNF1	nnf1-17
YJR112W_tsa439	YJR112W	NNF1	nnf1-48
YJR112W_tsa440	YJR112W	NNF1	nnf1-77
YDL058W_tsa441	YDL058W	USO1	uso1-1
YNL062C_tsa442	YNL062C	GCD10	gcd10-506
YGL075C_tsa443	YGL075C	MPS2	mps2-1
YGL075C_tsa444	YGL075C	MPS2	mps2-2
YOR202W_tsa445	YOR202W	HIS3	his3
YGL093W_tsa446	YGL093W	SPC105	spc105-15
YGR103W_tsa447	YGR103W	NOP7	nop7-1
YDR212W_tsa448	YDR212W	TCP1	tcp1-2
YKL042W_tsa449	YKL042W	SPC42	spc42-11
YPL233W_tsa450	YPL233W	NSL1	nsl1-5
YKL042W_tsa451	YKL042W	SPC42	spc42-10
YPL233W_tsa452	YPL233W	NSL1	nsl1-6
YER069W_tsa453	YER069W	"ARG5,6"	"arg5,6"
YBL034C_tsa454	YBL034C	STU1	stu1-8
YBR055C_tsa455	YBR055C	PRP6	prp6-1
YIL109C_tsa456	YIL109C	SEC24	sec24-20
YOR202W_tsa457	YOR202W	HIS3	his3
YIL150C_tsa458	YIL150C	MCM10	mcm10-43
YLL003W_tsa459	YLL003W	SFI1	sfi1-7
YGR218W_tsa460	YGR218W	CRM1	crm1-1
YGL065C_tsa461	YGL065C	ALG2	alg2-1
YPL076W_tsa462	YPL076W	GPI2	gpi2-1-7b
YPL076W_tsa463	YPL076W	GPI2	gpi2-774
YER125W_tsa464	YER125W	RSP5	rsp5-sm1
YER125W_tsa465	YER125W	RSP5	rsp5-3
YNL006W_tsa466	YNL006W	LST8	lst8-6
YNL006W_tsa467	YNL006W	LST8	lst8-15
YGL234W_tsa468	YGL234W	"ADE5,7"	"ade5,7"
YOR202W_tsa469	YOR202W	HIS3	his3
YNR035C_tsa470	YNR035C	ARC35	arc35-5
YNR035C_tsa471	YNR035C	ARC35	arc35-6
YGR091W_tsa472	YGR091W	PRP31	prp31-1
YER018C_tsa473	YER018C	SPC25	spc25-1
YPL175W_tsa474	YPL175W	SPT14	spt14-1-10c
YLL003W_tsa475	YLL003W	SFI1	sfi1-3
YER148W_tsa476	YER148W	SPT15	spt15-p65s
YGR156W_tsa477	YGR156W	PTI1	pti1-ts7
YGR246C_tsa478	YGR246C	BRF1	brf1-w107r
YNR053C_tsa479	YNR053C	NOG2	nog2-1
YGR075C_tsa480	YGR075C	PRP38	prp38-1
YOR202W_tsa481	YOR202W	HIS3	his3
YOR202W_tsa482	YOR202W	HIS3	his3
YOR202W_tsa483	YOR202W	HIS3	his3
YOR202W_tsa484	YOR202W	HIS3	his3
YOR202W_tsa485	YOR202W	HIS3	his3
YOR202W_tsa486	YOR202W	HIS3	his3
YOR202W_tsa487	YOR202W	HIS3	his3
YOR202W_tsa488	YOR202W	HIS3	his3
YOR202W_tsa489	YOR202W	HIS3	his3
YOR202W_tsa490	YOR202W	HIS3	his3
YOR202W_tsa491	YOR202W	HIS3	his3
YOR202W_tsa492	YOR202W	HIS3	his3
YHR083W_tsa493	YHR083W	SAM35	sam35-2
YML046W_tsa494	YML046W	PRP39	prp39-1
YMR033W_tsa495	YMR033W	ARP9	arp9-1
YJL039C_tsa496	YJL039C	NUP192	nup192-15
YLR163C_tsa497	YLR163C	MAS1	mas1-1
YKR008W_tsa498	YKR008W	RSC4	rsc4-2
YJL104W_tsa499	YJL104W	PAM16	pam16-3
YPR178W_tsa500	YPR178W	PRP4	prp4-1
YLR008C_tsa501	YLR008C	PAM18	pam18-1
YER069W_tsa502	YER069W	"ARG5,6"	"arg5,6"
YDR303C_tsa503	YDR303C	RSC3	rsc3-1
YOR202W_tsa504	YOR202W	HIS3	his3
YOR232W_tsa505	YOR232W	MGE1	mge1-100
YGL055W_tsa506	YGL055W	OLE1	ole1-m2
YIL126W_tsa507	YIL126W	STH1	sth1-2
YAL001C_tsa508	YAL001C	TFC3	tfc3-g349e
YBR198C_tsa509	YBR198C	TAF5	taf5-3
YBL097W_tsa510	YBL097W	BRN1	brn1-9
YBL097W_tsa511	YBL097W	BRN1	brn1-16
YBR198C_tsa512	YBR198C	TAF5	taf5-15
YBR198C_tsa513	YBR198C	TAF5	taf5-20
YDR145W_tsa514	YDR145W	TAF12	taf12-9
YDR145W_tsa515	YDR145W	TAF12	taf12-w486stop
YOR202W_tsa516	YOR202W	HIS3	his3
YDR145W_tsa517	YDR145W	TAF12	taf12-l464a
YDR145W_tsa518	YDR145W	TAF12	taf12-ts23
YER022W_tsa519	YER022W	SRB4	srb4-2
YGL154C_tsa520	YGL154C	LYS5	lys5
YFR004W_tsa521	YFR004W	RPN11	rpn11-8
YFR031C_tsa522	YFR031C	SMC2	smc2-8
YGR245C_tsa523	YGR245C	SDA1	sda1-2
YGR274C_tsa524	YGR274C	TAF1	taf1-1
YGR274C_tsa525	YGR274C	TAF1	taf1-2
YHR024C_tsa526	YHR024C	MAS2	mas2-10
YKL125W_tsa527	YKL125W	RRN3	rrn3-s213p
YOR202W_tsa528	YOR202W	HIS3	his3
YKL172W_tsa529	YKL172W	EBP2	ebp2-1
YOR341W_tsa530	YOR341W	RPA190	rpa190-1
YPL028W_tsa531	YPL028W	ERG10	erg10-1
YOR341W_tsa532	YOR341W	RPA190	rpa190-g728d
YEL019C_tsa533	YEL019C	MMS21	mms21-1
YFR004W_tsa534	YFR004W	RPN11	rpn11-14
YBL105C_tsa535	YBL105C	PKC1	pkc1-ts
YGL234W_tsa536	YGL234W	"ADE5,7"	"ade5,7"
YBL105C_tsa537	YBL105C	PKC1	pkc1-1
YBL105C_tsa538	YBL105C	PKC1	pkc1-2
YBL105C_tsa539	YBL105C	PKC1	pkc1-4
YOR202W_tsa540	YOR202W	HIS3	his3
YBL105C_tsa541	YBL105C	PKC1	pkc1-3
YBR247C_tsa542	YBR247C	ENP1	enp1-1
YBR265W_tsa543	YBR265W	TSC10	tsc10-1
YGL022W_tsa544	YGL022W	STT3	stt3-7
YLR045C_tsa545	YLR045C	STU2	stu2-11
YGL137W_tsa546	YGL137W	SEC27	sec27-1
YGR211W_tsa547	YGR211W	ZPR1	zpr1-1
YGR216C_tsa548	YGR216C	GPI1	gpi1-1
YLR045C_tsa549	YLR045C	STU2	stu2-10
YLR045C_tsa550	YLR045C	STU2	stu2-12
YGL022W_tsa551	YGL022W	STT3	stt3-2
YOR202W_tsa552	YOR202W	HIS3	his3
YIL115C_tsa553	YIL115C	NUP159	nup159-1
YER090W_tsa554	YER090W	TRP2	trp2
YLR045C_tsa555	YLR045C	STU2	stu2-13
YNL075W_tsa556	YNL075W	IMP4	imp4-2
YOR204W_tsa557	YOR204W	DED1	ded1-199
YNL216W_tsa558	YNL216W	RAP1	rap1-1
YNL216W_tsa559	YNL216W	RAP1	rap1-2
YOR244W_tsa560	YOR244W	ESA1	esa1-l254p
YOR204W_tsa561	YOR204W	DED1	ded1-95
YOR212W_tsa562	YOR212W	STE4	ste4
YOR244W_tsa563	YOR244W	ESA1	esa1-d414
YOR202W_tsa564	YOR202W	HIS3	his3
YOR244W_tsa565	YOR244W	ESA1	esa1-1851
YPL020C_tsa566	YPL020C	ULP1	ulp1-333
YBR155W_tsa567	YBR155W	CNS1	cns1-1
YBR123C_tsa568	YBR123C	TFC1	tfc1-e447k
YOR329C_tsa569	YOR329C	SCD5	scd5-d338
YOR329C_tsa570	YOR329C	SCD5	scd5-pp1d2
YBR058C-A_tsa571	YBR058C-A	TSC3	tsc3-2
YKL193C_tsa572	YKL193C	SDS22	sds22-5
YKL193C_tsa573	YKL193C	SDS22	sds22-6
YDR243C_tsa574	YDR243C	PRP28	prp28-101
YDR062W_tsa575	YDR062W	LCB2	lcb2-2
YOR202W_tsa576	YOR202W	HIS3	his3
YOR202W_tsa577	YOR202W	HIS3	his3
YDR325W_tsa578	YDR325W	YCG1	ycg1-2
YGL234W_tsa579	YGL234W	"ADE5,7"	"ade5,7"
YDR361C_tsa580	YDR361C	BCP1	bcp1-ts
YEL002C_tsa581	YEL002C	WBP1	wbp1-2
YDR002W_tsa582	YDR002W	YRB1	yrb1-51
YDR013W_tsa583	YDR013W	PSF1	psf1-1
YLR249W_tsa584	YLR249W	YEF3	yef3-f650s
YDR062W_tsa585	YDR062W	LCB2	lcb2-16
YDR062W_tsa586	YDR062W	LCB2	lcb2-1
YDR062W_tsa587	YDR062W	LCB2	lcb2-19
YER171W_tsa588	YER171W	RAD3	rad3-ts14
YOR202W_tsa589	YOR202W	HIS3	his3
YEL002C_tsa590	YEL002C	WBP1	wbp1-1
YFL038C_tsa591	YFL038C	YPT1	ypt1-3
YGL098W_tsa592	YGL098W	USE1	use1-ts
YER069W_tsa593	YER069W	"ARG5,6"	"arg5,6"
YEL055C_tsa594	YEL055C	POL5	pol5-2
YEL055C_tsa595	YEL055C	POL5	pol5-1
YEL055C_tsa596	YEL055C	POL5	pol5-3
YDL030W_tsa597	YDL030W	PRP9	prp9-1
YKR086W_tsa598	YKR086W	PRP16	prp16-2
YDR082W_tsa599	YDR082W	STN1	stn1-13
YMR296C_tsa600	YMR296C	LCB1	lcb1-5
YOR202W_tsa601	YOR202W	HIS3	his3
YMR296C_tsa602	YMR296C	LCB1	lcb1-4
YMR296C_tsa603	YMR296C	LCB1	lcb1-2
YGR099W_tsa604	YGR099W	TEL2	tel2-7
YHR170W_tsa605	YHR170W	NMD3	nmd3-4
YMR296C_tsa606	YMR296C	LCB1	lcb1-10
YGL120C_tsa607	YGL120C	PRP43	prp43-ts2
YGL112C_tsa608	YGL112C	TAF6	taf6-ts
YFL034C-B_tsa609	YFL034C-B	MOB2	mob2-11
YFL034C-B_tsa610	YFL034C-B	MOB2	mob2-22
YFL034C-B_tsa611	YFL034C-B	MOB2	mob2-34
YFL034C-B_tsa612	YFL034C-B	MOB2	mob2-40
YOR202W_tsa613	YOR202W	HIS3	his3
YGR158C_tsa614	YGR158C	MTR3	mtr3-ts
YIL021W_tsa615	YIL021W	RPB3	rpb3-2
YFL034C-B_tsa616	YFL034C-B	MOB2	mob2-8
YIR012W_tsa617	YIR012W	SQT1	sqt1-201
YJL081C_tsa618	YJL081C	ARP4	arp4-g161d
YKL006C-A_tsa619	YKL006C-A	SFT1	sft1-15
YJL125C_tsa620	YJL125C	GCD14	gcd14-4
YKL173W_tsa621	YKL173W	SNU114	snu114-60
YKL173W_tsa622	YKL173W	SNU114	snu114-40
YLR066W_tsa623	YLR066W	SPC3	spc3-4
YNL061W_tsa624	YNL061W	NOP2	nop2-3
YOR202W_tsa625	YOR202W	HIS3	his3
YNL061W_tsa626	YNL061W	NOP2	nop2-5
YNL061W_tsa627	YNL061W	NOP2	nop2-4
YNL061W_tsa628	YNL061W	NOP2	nop2-6
YML069W_tsa629	YML069W	POB3	pob3-7
YNL061W_tsa630	YNL061W	NOP2	nop2-9
YOR212W_tsa631	YOR212W	STE4	ste4
YLR298C_tsa632	YLR298C	YHC1	yhc1-1
YLR298C_tsa633	YLR298C	YHC1	yhc1-2
YMR197C_tsa634	YMR197C	VTI1	vti1-2
YMR197C_tsa635	YMR197C	VTI1	vti1-11
YML098W_tsa636	YML098W	TAF13	taf13-2
YOR202W_tsa637	YOR202W	HIS3	his3
YMR227C_tsa638	YMR227C	TAF7	taf7-ts1
YMR240C_tsa639	YMR240C	CUS1	cus1-3
YNR003C_tsa640	YNR003C	RPC34	rpc34-1
YOR046C_tsa641	YOR046C	DBP5	dbp5-1
YPR110C_tsa642	YPR110C	RPC40	rpc40-v78r
YBL034C_tsa643	YBL034C	STU1	stu1-6
YKR086W_tsa644	YKR086W	PRP16	prp16-ts
YML015C_tsa645	YML015C	TAF11	taf11-ts2
YER090W_tsa646	YER090W	TRP2	trp2
YLR298C_tsa647	YLR298C	YHC1	yhc1-7
YIL143C_tsa648	YIL143C	SSL2	ssl2-ts
YOR202W_tsa649	YOR202W	HIS3	his3
YFL029C_tsa650	YFL029C	CAK1	cak1-23
YGL154C_tsa651	YGL154C	LYS5	lys5
YGL044C_tsa652	YGL044C	RNA15	rna15-58
YJL173C_tsa653	YJL173C	RFA3	rfa3-313
YIL118W_tsa654	YIL118W	RHO3	rho3-1
YJL091C_tsa655	YJL091C	GWT1	gwt1-20
YDR088C_tsa656	YDR088C	SLU7	slu7-ts1
YDR088C_tsa657	YDR088C	SLU7	slu7-ts2
YER093C_tsa658	YER093C	TSC11	tsc11-1
YER093C_tsa659	YER093C	TSC11	tsc11-7
YPL043W_tsa660	YPL043W	NOP4	nop4-3
YOR202W_tsa661	YOR202W	HIS3	his3
YOR202W_tsa662	YOR202W	HIS3	his3
YOR202W_tsa663	YOR202W	HIS3	his3
