2	6	11	YNL102W	TSA343
2	6	12	YIL021W	TSA615
2	6	13	YLL004W	TSA351
2	6	14	YJR112W	TSA440
2	6	15	YHR012W	DMA2078
2	6	16	YFL039C	TSA136
2	6	17	YOR322C	DMA4720
2	6	18	YHR024C	TSA526
2	6	19	YNL126W	TSA1187
2	6	20	YIL109C	TSA189
2	6	21	YIL150C	TSA458
2	6	22	YNL006W	TSA467
2	6	23	YJR043C	DMA2634
2	6	24	YMR271C	DMA3865
2	7	1	YMR271C	DMA3865
2	7	2	YHR170W	TSA605
2	7	3	YPR178W	TSA500
2	7	4	YKL049C	TSA347
2	7	5	YGL130W	TSA94
2	7	6	YDR083W	DMA882
2	7	7	YKL042W	TSA449
2	7	8	YPL211W	TSA114
2	7	9	YDL102W	TSA135
2	7	10	YKR099W	DMA3018
2	7	11	BLANK	
2	7	12	YDR013W	TSA583
2	7	13	YDL165W	TSA314
2	7	14	YGR229C	DMA1990
2	7	15	YHR178W	DMA2213
2	7	16	YGR048W	TSA677
2	7	17	YOR260W	TSA1200
2	7	18	YHR036W	TSA1039
2	7	19	YIL061C	TSA1257
2	7	20	YFL039C	TSA142
2	7	21	YFR036W	TSA88
2	7	22	YML069W	TSA629
2	7	23	YNL067W	DMA3975
2	7	24	YMR271C	DMA3865
2	8	1	YMR271C	DMA3865
2	8	2	YML049C	TSA982
2	8	3	YER116C	DMA1413
2	8	4	YOL069W	TSA755
2	8	5	YML023C	TSA1007
2	8	6	YPL190C	TSA861
2	8	7	YDR127W	DMA916
2	8	8	YFL039C	TSA911
2	8	9	YJR073C	DMA2664
2	8	10	YKL154W	TSA731
2	8	11	YKL028W	TSA699
2	8	12	YDL003W	TSA70
2	8	13	YOR254C	TSA231
2	8	14	YHR034C	DMA2108
2	8	15	YOL144W	TSA1025
2	8	16	YDR243C	TSA574
2	8	17	YOL135C	TSA739
2	8	18	YER083C	DMA1389
2	8	19	YPL160W	TSA922
2	8	20	YHR111W	DMA2155
2	8	21	YLR440C	TSA725
2	8	22	YPR103W	TSA918
2	8	23	YGL066W	DMA1654
2	8	24	YMR271C	DMA3865
2	9	1	YMR271C	DMA3865
2	9	2	YER092W	DMA1381
2	9	3	YNL062C	TSA442
2	9	4	YDL193W	TSA1223
2	9	5	YJR017C	TSA698
2	9	6	YLR436C	DMA3485
2	9	7	YOR157C	TSA268
2	9	8	YDL132W	TSA975
2	9	9	YPR161C	TSA1251
2	9	10	YNR051C	DMA4271
2	9	11	YIL118W	TSA836
2	9	12	YPR094W	TSA1049
2	9	13	YGL097W	TSA955
2	9	14	YNL021W	DMA3925
2	9	15	YFL008W	TSA68
2	9	16	YIL062C	TSA888
2	9	17	YMR277W	TSA426
2	9	18	YBR193C	TSA741
2	9	19	YDL195W	TSA852
2	9	20	YBR247C	TSA542
2	9	21	YLR459W	TSA201
2	9	22	YML015C	TSA645
2	9	23	YOR123C	DMA4542
2	9	24	YMR271C	DMA3865
2	10	1	YMR271C	DMA3865
2	10	2	YJL072C	TSA1228
2	10	3	YLR268W	TSA121
2	10	4	YOR046C	TSA641
2	10	5	YLR298C	TSA842
2	10	6	YNL181W	TSA1213
2	10	7	YLL036C	TSA247
2	10	8	YER125W	TSA465
2	10	9	YJL001W	TSA292
2	10	10	YML121W	DMA3622
2	10	11	YGR158C	TSA614
2	10	12	YMR200W	TSA1103
2	10	13	YNL263C	TSA16
2	10	14	YMR296C	TSA606
2	10	15	YHR027C	TSA255
2	10	16	YLL035W	TSA1167
2	10	17	YDR167W	TSA957
2	10	18	YFL037W	TSA254
2	10	19	YIL046W	TSA948
2	10	20	YJL019W	TSA929
2	10	21	YPL063W	TSA1189
2	10	22	YJL090C	TSA302
2	10	23	YLR007W	TSA1044
2	10	24	YMR271C	DMA3865
2	11	1	YMR271C	DMA3865
2	11	2	YPR108W	TSA1037
2	11	3	YOR035C	DMA4457
2	11	4	YGL022W	TSA551
2	11	5	YPL204W	TSA1196
2	11	6	YGL061C	TSA239
2	11	7	YLR314C	TSA130
2	11	8	YGR013W	TSA1121
2	11	9	YLR298C	TSA633
2	11	10	YJL002C	TSA735
2	11	11	YDR362C	TSA784
2	11	12	YBR254C	TSA1174
2	11	13	YPL175W	TSA474
2	11	14	YBL034C	TSA454
2	11	15	YFR005C	TSA700
2	11	16	YMR213W	TSA702
2	11	17	YDR373W	TSA399
2	11	18	YMR049C	TSA1102
2	11	19	YFL034C-B	TSA935
2	11	20	YDR054C	TSA308
2	11	21	YJR068W	TSA342
2	11	22	YKL172W	TSA529
2	11	23	YFL034C-B	TSA787
2	11	24	YMR271C	DMA3865
2	12	1	YMR271C	DMA3865
2	12	2	YJR007W	TSA1252
2	12	3	YLR314C	TSA885
2	12	4	YPL043W	TSA660
2	12	5	YCR002C	TSA78
2	12	6	YDR180W	TSA66
2	12	7	YPL217C	TSA678
2	12	8	YIL150C	TSA110
2	12	9	YJR141W	TSA1248
2	12	10	YGL048C	TSA906
2	12	11	YAL025C	TSA1066
2	12	12	YOR294W	TSA688
2	12	13	YML069W	TSA847
2	12	14	YFL039C	TSA789
2	12	15	YBL105C	TSA537
2	12	16	YMR235C	TSA118
2	12	17	YKL078W	TSA1192
2	12	18	YNL207W	TSA267
2	12	19	YKL004W	TSA1263
2	12	20	YBR167C	TSA1074
2	12	21	YNR038W	TSA1165
2	12	22	YHR188C	TSA1166
2	12	23	YIL084C	DMA2337
2	12	24	YMR271C	DMA3865
2	13	1	YMR271C	DMA3865
2	13	2	YPR086W	TSA832
2	13	3	YER012W	TSA289
2	13	4	YMR078C	DMA3676
2	13	5	YGL044C	TSA652
2	13	6	YFL001W	DMA5289
2	13	7	YDL064W	TSA370
2	13	8	YGL174W	DMA1707
2	13	9	YDL148C	TSA1234
2	13	10	YBR153W	TSA1073
2	13	11	YDL103C	TSA859
2	13	12	YHR186C	TSA291
2	13	13	YMR094W	TSA59
2	13	14	YDR212W	TSA782
2	13	15	YGR094W	TSA1241
2	13	16	YJR112W	TSA438
2	13	17	YLR212C	TSA718
2	13	18	YER093C	TSA659
2	13	19	YGR116W	TSA834
2	13	20	YDR123C	DMA920
2	13	21	YPR103W	TSA921
2	13	22	YBR135W	TSA923
2	13	23	YGR092W	TSA160
2	13	24	YMR271C	DMA3865
2	14	1	YMR271C	DMA3865
2	14	2	YBL074C	TSA1108
2	14	3	YLR457C	TSA222
2	14	4	YDR311W	TSA715
2	14	5	YGL055W	TSA506
2	14	6	YHR118C	TSA1136
2	14	7	YMR005W	TSA942
2	14	8	YKL006C-A	TSA619
2	14	9	YMR239C	TSA674
2	14	10	YPL124W	TSA707
2	14	11	YLR249W	TSA584
2	14	12	YDR331W	TSA1230
2	14	13	YFL034C-B	TSA936
2	14	14	YNL182C	TSA1193
2	14	15	YHR129C	DMA2165
2	14	16	YJL174W	TSA1267
2	14	17	YKL208W	DMA2913
2	14	18	YMR220W	TSA320
2	14	19	YGR195W	TSA1126
2	14	20	YDR081C	TSA1239
2	14	21	YMR033W	TSA495
2	14	22	YER008C	TSA43
2	14	23	YMR123W	DMA3715
2	14	24	YMR271C	DMA3865
2	15	1	YMR271C	DMA3865
2	15	2	YDR170C	TSA44
2	15	3	YHR030C	DMA2112
2	15	4	YMR001C	TSA879
2	15	5	YDR182W	TSA31
2	15	6	YJR054W	DMA2649
2	15	7	YHR083W	TSA493
2	15	8	YJR072C	TSA1224
2	15	9	YDR088C	TSA657
2	15	10	YPR181C	TSA900
2	15	11	YER168C	TSA958
2	15	12	YDR201W	TSA1122
2	15	13	YDR478W	TSA1184
2	15	14	YOR057W	TSA427
2	15	15	YPR034W	TSA930
2	15	16	YKL024C	TSA1034
2	15	17	YLR197W	TSA1140
2	15	18	YDR145W	TSA517
2	15	19	YMR075W	DMA3677
2	15	20	YCR002C	TSA79
2	15	21	YDL030W	TSA597
2	15	22	YML077W	TSA1131
2	15	23	YDL147W	TSA1080
2	15	24	YMR271C	DMA3865
2	16	1	YMR271C	DMA3865
2	16	2	YMR271C	DMA3865
2	16	3	YMR271C	DMA3865
2	16	4	YMR271C	DMA3865
2	16	5	YMR271C	DMA3865
2	16	6	YMR271C	DMA3865
2	16	7	YMR271C	DMA3865
2	16	8	YMR271C	DMA3865
2	16	9	YMR271C	DMA3865
2	16	10	YMR271C	DMA3865
2	16	11	YMR271C	DMA3865
2	16	12	YMR271C	DMA3865
2	16	13	YMR271C	DMA3865
2	16	14	YMR271C	DMA3865
2	16	15	YMR271C	DMA3865
2	16	16	YMR271C	DMA3865
2	16	17	YMR271C	DMA3865
2	16	18	YMR271C	DMA3865
2	16	19	YMR271C	DMA3865
2	16	20	YMR271C	DMA3865
2	16	21	YMR271C	DMA3865
2	16	22	YMR271C	DMA3865
2	16	23	YMR271C	DMA3865
2	16	24	YMR271C	DMA3865
3	1	1	YMR271C	DMA3865
3	1	2	YMR271C	DMA3865
3	1	3	YMR271C	DMA3865
3	1	4	YMR271C	DMA3865
3	1	5	YMR271C	DMA3865
3	1	6	YMR271C	DMA3865
3	1	7	YMR271C	DMA3865
3	1	8	YMR271C	DMA3865
3	1	9	YMR271C	DMA3865
3	1	10	YMR271C	DMA3865
3	1	11	YMR271C	DMA3865
3	1	12	YMR271C	DMA3865
3	1	13	YMR271C	DMA3865
3	1	14	YMR271C	DMA3865
3	1	15	YMR271C	DMA3865
3	1	16	YMR271C	DMA3865
3	1	17	YMR271C	DMA3865
3	1	18	YMR271C	DMA3865
3	1	19	YMR271C	DMA3865
3	1	20	YMR271C	DMA3865
3	1	21	YMR271C	DMA3865
3	1	22	YMR271C	DMA3865
3	1	23	YMR271C	DMA3865
3	1	24	YMR271C	DMA3865
3	2	1	YMR271C	DMA3865
3	2	2	YBL040C	TSA1072
3	2	3	YLR298C	TSA840
3	2	4	YGL065C	TSA461
3	2	5	YDR310C	DMA1063
3	2	6	YER168C	TSA1114
3	2	7	YML128C	DMA3618
3	2	8	YER023W	TSA1082
3	2	9	YLR008C	TSA501
