YJL154C_dma2534	0.852	0.003
YDR435C_dma1168	1.001	0.003
YBR094W_dma260	1.005	0.003
YLR441C_dma3482	0.814	0.004
YLR087C_dma3192	0.787	0.007
YGL194C_dma1723	1.002	0.004
YPR024W_dma5032	NaN	NaN
YDR393W_dma1124	0.864	0.003
YDR172W_tsa28	0.340	0.008
YHR200W_dma2222	0.944	0.003
YML047C_dma3544	1.024	0.003
YFL039C_tsa223	0.831	0.004
YIL065C_dma2325	0.979	0.003
YDL088C_dma676	1.057	0.003
YDR437W_tsa1014	0.719	0.005
YAL011W_dma17	0.971	0.003
YKR029C_dma2948	0.953	0.003
YPL226W_dma4968	0.327	0.006
YGR100W_dma1869	1.010	0.003
YML128C_dma3618	0.938	0.003
YPR152C_dma5126	1.084	0.003
YOL021C_tsa1030	0.998	0.002
YKR095W_dma3022	1.011	0.005
YHR166C_tsa86	1.013	0.003
YNL136W_dma4040	0.902	0.003
YPL161C_dma4906	0.862	0.005
YNR032W_dma4258	1.027	0.003
YKL213C_dma2910	0.880	0.003
YPL115C_dma4853	0.994	0.003
YGR068C_dma5190	1.023	0.003
YBR009C_dma188	0.989	0.003
YPR178W_tsa819	0.889	0.005
YER130C_dma1425	1.037	0.004
YJR125C_dma2718	0.985	0.002
YAL001C_tsa508	0.969	0.005
YNR009W_dma4208	1.034	0.003
YNL044W_dma3968	1.025	0.003
YJL134W_dma2529	1.018	0.003
YDR207C_dma979	0.738	0.004
YDL091C_dma696	0.947	0.003
YER161C_dma1464	0.872	0.002
YLR166C_tsa63	1.020	0.002
YMR129W_dma3711	1.037	0.003
YER083C_dma1389	0.767	0.005
YNL049C_dma3965	0.974	0.003
YKL114C_dma2838	1.051	0.003
YDR449C_tsa1255	0.947	0.003
YJL004C_dma2439	0.995	0.003
YDR083W_dma882	0.633	0.005
YPL152W_dma4876	0.945	0.004
YPR162C_tsa1247	0.714	0.005
YGL226C-A_dma1744	1.023	0.003
YLR347C_tsa226	0.941	0.003
YPL066W_dma4820	0.998	0.003
YML026C_dma3536	0.732	0.004
YBL031W_dma111	0.846	0.009
YNL041C_dma3970	0.995	0.003
YMR015C_dma3629	0.975	0.004
YML107C_dma3609	0.810	0.005
YIL040W_dma2275	0.535	0.010
YPL241C_dma4960	1.007	0.003
YOR123C_dma4542	0.917	0.003
YPR025C_tsa77	1.000	0.003
YLR410W_dma3437	0.860	0.004
YIL133C_dma2374	0.934	0.003
YPL213W_dma4955	0.698	0.004
YOR264W_dma4664	1.020	0.003
YHR118C_tsa1136	0.828	0.009
YMR198W_dma3800	NaN	NaN
YML114C_tsa695	1.057	0.003
YLR325C_dma3367	1.076	0.004
YIL084C_dma2337	0.954	0.004
YNR018W_dma4202	0.856	0.004
YPR135W_dma5136	0.841	0.003
YBR188C_dma343	1.096	0.003
YDR315C_dma1059	0.815	0.003
YMR238W_dma3821	1.056	0.002
YKR094C_dma3023	0.869	0.004
YDR389W_dma1127	0.978	0.004
YHR041C_dma2104	0.763	0.006
YER078C_dma1370	NaN	NaN
YLR293C_tsa256	0.834	0.005
YDR479C_dma1190	1.043	0.003
YFL038C_tsa591	0.940	0.003
YNL058C_dma3981	1.001	0.003
YGL054C_dma1625	1.018	0.003
YLR274W_tsa403	1.041	0.003
YER131W_dma1424	0.904	0.003
YLR383W_tsa747	1.018	0.004
YOR109W_dma4528	1.017	0.003
YBL007C_dma91	0.962	0.004
YOR106W_dma4531	0.700	0.007
YDR101C_dma891	0.826	0.004
YDR369C_dma1097	0.991	0.004
YDR127W_dma916	0.852	0.007
YJL062W_dma2476	1.082	0.004
YMR224C_dma3806	0.750	0.003
YOR327C_dma4718	0.903	0.005
YBR107C_dma273	1.019	0.003
YKL020C_dma2755	1.057	0.003
YIR034C_dma2448	NaN	NaN
YNR032C-A_dma4259	1.131	0.003
YJL130C_dma2510	0.107	0.002
YJL183W_dma2559	1.037	0.003
YGL252C_dma1770	0.599	0.006
YER096W_dma1401	0.991	0.003
YLR210W_dma3270	1.019	0.003
YJR064W_tsa1254	0.971	0.003
YGL077C_dma1652	1.081	0.005
YDL240W_dma821	NaN	NaN
YER155C_dma1444	0.954	0.003
YLR079W_dma3163	0.640	0.006
YDR440W_dma1187	1.095	0.002
YCR031C_dma559	1.000	0.003
YML032C_dma3531	0.815	0.004
YPR120C_dma5102	1.036	0.003
YCR033W_dma557	0.981	0.003
YLR320W_dma3369	0.637	0.006
YHR158C_dma2186	1.011	0.004
YIR006C_tsa353	0.934	0.004
YMR153W_dma3751	1.024	0.003
YER178W_dma1475	0.813	0.003
YNL071W_dma3994	0.960	0.004
YDR188W_tsa1016	0.656	0.008
YNL030W_dma3954	1.049	0.004
YMR076C_tsa983	0.847	0.003
YHR006W_dma2080	1.016	0.004
YDR482C_dma1210	0.976	0.003
YPL190C_tsa861	0.414	0.008
YGL160W_dma1695	1.060	0.003
YDR212W_tsa448	0.859	0.003
YBR103W_dma254	0.985	0.004
YIL034C_dma2258	1.069	0.002
YLR330W_dma3362	0.949	0.002
YOR026W_dma4443	0.767	0.005
YOR368W_dma4760	1.072	0.003
YMR292W_dma3896	1.079	0.003
YOR116C_tsa831	0.862	0.005
YPR181C_tsa900	0.561	0.008
YAL040C_dma44	0.972	0.003
YGL016W_dma1602	0.990	0.004
YLR110C_dma3198	0.941	0.004
YAR007C_tsa273	0.894	0.004
YLR319C_dma3370	0.998	0.003
YOR040W_dma4453	1.058	0.003
YKR054C_dma2983	1.014	0.004
YDR159W_dma960	0.511	0.005
YAL053W_dma38	1.023	0.003
YNL003C_dma3935	0.562	0.011
YBL085W_dma165	1.036	0.002
YNL153C_dma4055	0.780	0.004
YLR050C_dma3134	1.088	0.004
YJR060W_dma2646	1.041	0.003
YOR025W_dma4444	1.057	0.003
YKL069W_dma2802	0.808	0.007
YDR077W_dma884	1.093	0.004
YGL014W_dma1604	1.046	0.004
YIR005W_dma2423	0.904	0.004
YDR246W_tsa1220	0.612	0.005
YGL113W_tsa1119	0.807	0.008
YER056C_dma1346	NaN	NaN
YDR238C_tsa721	1.005	0.003
YER173W_dma1457	1.014	0.004
YPL086C_dma4832	0.727	0.005
YOR349W_dma4752	0.997	0.005
YKL034W_dma2768	1.011	0.004
YOR163W_dma4564	1.016	0.003
YPR108W_tsa1037	0.800	0.005
YPR153W_dma5148	0.983	0.004
YCR017C_dma549	1.062	0.003
YDR043C_dma5221	0.925	0.004
YDL083C_dma679	0.475	0.006
YLR154C_dma3236	0.982	0.004
YBR070C_tsa1061	0.720	0.004
YBL084C_tsa90	0.866	0.006
YGL203C_dma1738	0.980	0.005
YCL010C_dma478	0.788	0.004
YLR398C_dma3423	0.891	0.004
YDR399W_dma1122	1.056	0.004
YNL141W_dma4038	0.468	0.007
YER149C_dma1449	1.107	0.004
YOR069W_dma4477	0.723	0.008
YLR071C_tsa908	NaN	NaN
YGR129W_dma1875	1.036	0.003
YDR150W_dma946	0.861	0.004
YDL008W_tsa783	0.422	0.005
YLR018C_dma3113	0.950	0.003
YDR373W_tsa399	0.863	0.003
YGR089W_dma1851	0.946	0.004
YKL025C_dma2753	1.039	0.003
YER120W_dma1408	0.946	0.005
YJL177W_dma5188	0.866	0.005
YDR335W_dma1070	0.913	0.003
YKL116C_dma2836	1.015	0.003
YER114C_dma1415	0.975	0.004
YOL064C_dma4348	0.640	0.006
YJR075W_dma2662	0.975	0.005
YLR337C_dma3380	0.530	0.006
YHR066W_dma2113	0.765	0.005
YOL004W_dma4294	0.795	0.006
YIL140W_dma2368	1.000	0.009
YLR100W_tsa1172	0.689	0.005
YGR270W_dma2009	0.810	0.007
YDL074C_dma651	0.615	0.007
YJL170C_dma2567	0.954	0.003
YNL068C_dma3974	1.016	0.003
YAL055W_dma59	0.900	0.003
YLR133W_dma3227	1.065	0.003
YBR048W_dma225	0.788	0.003
YBR260C_dma428	1.024	0.003
YLR045C_tsa545	1.000	0.004
YPL171C_dma4920	1.048	0.003
YGL112C_tsa608	0.910	0.003
YDL104C_dma689	0.965	0.003
YGL163C_dma1715	0.902	0.002
YDL132W_tsa974	NaN	NaN
YKL132C_dma2848	1.079	0.002
YHR018C_dma2096	NaN	NaN
YDR512C_dma1213	0.749	0.009
YCR065W_dma585	1.080	0.003
YBR086C_dma5238	1.031	0.004
YFL031W_dma1495	0.922	0.004
YBR118W_dma5254	0.941	0.004
YKR072C_dma2992	0.984	0.004
YHR178W_dma2213	0.489	0.008
YPL212C_dma4956	0.942	0.006
YPR030W_dma5050	0.973	0.003
YFR036W_tsa88	0.984	0.004
YAR002W_dma68	1.025	0.002
YHR004C_dma2082	0.973	0.003
YJL024C_dma2452	0.950	0.003
YOR127W_dma4539	0.967	0.003
YPR119W_dma5103	1.014	0.002
YBR109C_tsa155	0.879	0.003
YDR075W_dma886	1.062	0.004
YMR055C_dma3666	1.073	0.002
YKR057W_dma2980	0.922	0.003
YGR081C_dma1857	0.830	0.004
YML071C_dma3583	0.996	0.003
YAL025C_tsa1066	0.716	0.004
YGR261C_dma2014	0.985	0.002
YLR287C-A_dma3329	0.629	0.008
YML065W_tsa1170	0.972	0.003
YDR508C_dma1216	0.990	0.004
YDR014W_dma830	1.023	0.004
YGL078C_dma1651	0.780	0.005
YLR114C_dma3194	0.980	0.004
YPR018W_dma5036	0.894	0.004
YKR020W_dma2932	0.659	0.004
YML041C_dma3546	0.950	0.003
YGR214W_dma1976	0.813	0.003
YJL123C_dma2514	1.006	0.004
YOR196C_dma4586	0.633	0.005
YBL061C_dma137	0.975	0.002
YKR019C_dma2933	0.887	0.003
YMR109W_dma3703	0.988	0.003
YJR033C_dma2640	0.912	0.004
YGR179C_tsa227	1.003	0.002
YBR068C_dma231	1.024	0.003
YJR137C_dma2731	1.034	0.003
YPL076W_tsa462	0.905	0.003
YGR140W_tsa76	1.030	0.003
YMR304W_dma3909	0.936	0.003
YHL034C_dma2074	0.955	0.002
YKR026C_dma2951	1.090	0.003
YPL174C_dma4918	0.794	0.004
YMR307W_dma3905	0.801	0.004
YJR021C_dma2624	1.051	0.003
YOL077C_tsa1171	0.772	0.004
YKL101W_dma2824	0.958	0.004
YDR424C_dma1174	0.973	0.003
YFR013W_dma1558	0.996	0.003
YPL239W_dma4962	0.567	0.004
YBR255W_dma431	0.981	0.003
YLR381W_dma3414	0.981	0.003
YDR192C_dma964	0.983	0.003
YNL072W_dma3993	0.995	0.003
YBR195C_dma340	0.949	0.004
YKL145W_tsa190	0.717	0.004
YOR059C_dma4485	1.066	0.002
YGR092W_dma1850	0.809	0.005
YKL056C_dma2775	0.896	0.006
YGR166W_dma1941	0.985	0.003
YPL018W_dma4785	1.008	0.003
YDR302W_tsa1177	0.463	0.014
YOR311C_dma4694	0.969	0.003
YML015C_tsa645	0.867	0.004
YJL208C_dma2600	1.046	0.003
YDR189W_tsa251	0.960	0.004
YHR111W_dma2155	0.827	0.004
YCL014W_dma474	1.112	0.003
YHR067W_dma2135	0.571	0.005
YMR272C_dma3887	0.831	0.004
YLR315W_dma3372	1.058	0.004
YLR021W_dma3110	0.872	0.007
YKR099W_dma3018	0.902	0.003
YJR095W_dma2670	0.995	0.003
YKR027W_dma2950	0.952	0.003
YOR279C_dma4674	1.005	0.003
YKL027W_dma2751	0.985	0.003
YJL099W_dma2502	1.064	0.003
YPL158C_dma5360	0.942	0.003
YOR064C_dma4482	1.026	0.003
YGL087C_dma1665	1.036	0.004
YLR200W_dma3275	0.829	0.004
YJR135C_dma2732	1.040	0.003
YAL058W_dma56	0.993	0.004
YML121W_dma3622	0.741	0.004
YMR029C_dma3640	1.020	0.003
YBR194W_dma341	0.787	0.004
YGR072W_dma1839	1.006	0.003
YGL216W_dma1751	1.016	0.003
YKL110C_dma2840	0.803	0.004
YOR367W_dma4761	1.008	0.003
YHR003C_dma2083	0.965	0.003
YMR143W_dma3722	0.692	0.004
YFL007W_dma5286	1.036	0.004
YHR191C_dma2228	0.921	0.003
YDR532C_dma1246	0.367	0.006
YLL001W_dma3034	0.966	0.002
YMR197C_tsa634	0.962	0.005
YBR010W_dma187	1.004	0.003
YPL069C_dma4817	0.801	0.004
YLR216C_dma3266	1.100	0.003
YBR288C_dma450	0.993	0.003
YJR074W_dma2663	0.778	0.004
YJL046W_dma2464	0.746	0.005
YBR087W_tsa887	1.028	0.003
YDR229W_dma986	1.071	0.002
YGL027C_dma1617	0.988	0.003
YNL064C_dma3979	0.807	0.005
YMR273C_dma3886	1.129	0.003
YGL124C_dma1674	0.806	0.003
YLL049W_dma3092	0.869	0.004
YDR217C_dma995	1.090	0.004
YJR017C_tsa698	0.765	0.006
YBR246W_dma412	0.960	0.002
YML102W_dma3590	0.956	0.003
YDL173W_dma734	NaN	NaN
YPL195W_dma4923	0.972	0.003
YDR181C_dma970	1.064	0.002
YDL117W_dma705	0.813	0.003
YBR041W_dma209	0.992	0.003
YFR010W_dma1515	0.867	0.003
YJL124C_dma2513	0.911	0.003
YBR036C_dma211	0.697	0.006
YER111C_dma1394	0.936	0.003
YBL104C_dma173	0.977	0.003
YKR028W_dma2949	1.009	0.003
YGL147C_dma1683	NaN	NaN
YOL094C_tsa171	0.945	0.002
YPL052W_dma4808	1.017	0.002
YDR162C_dma958	0.815	0.004
YKR084C_dma3008	1.028	0.003
YLR264W_dma3301	0.785	0.005
YDR488C_dma1206	0.971	0.004
YHR108W_dma2158	0.984	0.003
YKL190W_dma2902	1.038	0.003
YML001W_dma3511	0.741	0.004
YBR248C_dma411	0.084	0.004
YNR026C_tsa305	0.714	0.003
YDL082W_dma680	0.825	0.004
YLR324W_dma3368	1.027	0.003
YER093C_tsa658	0.935	0.003
YMR048W_dma3671	1.015	0.002
YDR334W_dma1071	0.896	0.005
YMR219W_dma3810	1.051	0.003
YJR053W_dma2650	1.004	0.002
YCL016C_dma473	0.919	0.003
YGR248W_dma1997	1.014	0.003
YMR036C_dma3656	1.032	0.003
YCL061C_dma522	0.960	0.003
YDL243C_dma818	NaN	NaN
YJR140C_dma2729	0.964	0.002
YOL069W_tsa1154	1.097	0.002
YLR032W_dma3127	0.985	0.003
YDR318W_dma1079	1.000	0.003
YGR181W_dma1955	1.074	0.005
YLL043W_dma3052	0.945	0.004
YPL120W_dma4850	0.910	0.005
YDR146C_dma927	0.913	0.004
YKR082W_dma3009	0.960	0.004
YPL057C_dma4803	0.972	0.003
YOR213C_dma4626	1.089	0.003
YMR239C_tsa674	0.866	0.004
YDR147W_dma926	0.956	0.003
YOR144C_dma4571	0.969	0.004
YGR015C_dma1795	1.051	0.003
YPL106C_dma4839	0.510	0.009
YLL038C_dma3057	1.002	0.003
YLR448W_dma3499	0.770	0.005
YDL070W_dma653	0.966	0.004
YOL102C_tsa1264	0.791	0.005
YBR215W_dma370	0.973	0.002
YDR386W_dma1107	0.995	0.003
YPR055W_tsa122	1.005	0.002
YDR349C_dma1085	1.007	0.002
YKR010C_dma2919	1.011	0.004
YBL097W_tsa510	0.739	0.007
YOR344C_dma4733	1.018	0.003
YDR485C_dma1208	0.983	0.006
YDL108W_tsa109	0.810	0.005
YJR014W_dma2628	0.929	0.003
YDR354W_dma1082	0.969	0.003
YKL041W_dma2763	0.569	0.006
YBR131W_dma294	0.744	0.004
YPL156C_dma4873	1.023	0.005
YLR005W_tsa752	0.599	0.006
YBL051C_dma123	0.881	0.004
YLR262C_dma3304	0.814	0.004
YPR167C_dma5140	1.036	0.004
YLR142W_dma3221	1.055	0.004
YDL100C_dma690	0.940	0.004
YLR181C_dma3244	1.015	0.003
YJL095W_dma2504	0.950	0.003
YDR128W_dma915	0.683	0.004
YML028W_dma3534	0.841	0.003
YKL168C_dma2870	1.079	0.003
YMR294W_dma3895	0.933	0.003
YOL018C_dma4304	0.804	0.004
YGR014W_dma1796	1.016	0.002
YKR048C_dma2953	0.996	0.003
YGL232W_dma1760	1.048	0.004
YIL095W_dma2329	0.978	0.004
YDR311W_tsa715	0.572	0.004
YIR037W_dma2445	0.959	0.003
YDR497C_dma1223	1.033	0.003
YER098W_dma1399	0.990	0.003
YOL070C_dma4367	0.980	0.003
YBR231C_dma400	0.884	0.005
YDR473C_tsa58	1.030	0.004
YGR027C_dma1808	0.867	0.004
YBL087C_dma163	0.884	0.006
YDL136W_dma732	NaN	NaN
YGR096W_dma1871	1.045	0.004
YHR167W_dma2216	1.015	0.003
YOR228C_dma4638	1.010	0.003
YJR092W_dma2673	1.009	0.003
YDL098C_tsa1079	0.916	0.003
YJL121C_dma2516	0.906	0.004
YLL048C_dma3093	1.042	0.003
YIL149C_dma2386	1.050	0.003
YDR092W_dma900	1.024	0.003
YJR043C_dma2634	0.993	0.004
YDL006W_dma620	0.725	0.008
YBR229C_dma402	0.974	0.004
YGL110C_dma1680	0.935	0.004
YBR004C_tsa1243	0.937	0.004
YML103C_dma3612	0.772	0.005
YDR378C_dma1114	0.568	0.007
YJR050W_dma2630	1.051	0.003
YDL192W_dma784	NaN	NaN
YBR275C_dma438	1.076	0.004
YDR108W_dma909	1.021	0.004
YLR367W_dma3402	1.051	0.004
YJL053W_dma2482	0.877	0.004
YNL067W_dma3975	0.894	0.003
YLL040C_dma3055	0.945	0.004
YOR002W_dma4420	0.951	0.003
YFR038W_dma1582	1.040	0.003
YKL052C_tsa1002	1.009	0.003
YHR030C_dma2112	0.909	0.004
YCR053W_dma569	0.449	0.008
YKL113C_dma2839	0.908	0.005
YMR127C_dma3712	1.087	0.005
YPL265W_dma5011	1.083	0.004
YKL176C_dma2888	0.929	0.005
YGR157W_dma1899	0.247	0.005
YOR039W_dma4454	0.829	0.005
YFL029C_tsa650	0.929	0.004
YLL021W_dma3042	1.061	0.004
YJL020C_dma2456	1.047	0.004
YFR052W_tsa405	0.693	0.005
YPR032W_dma5048	0.635	0.019
YHR036W_tsa1038	0.826	0.006
YGL174W_dma1707	0.895	0.006
YHR122W_tsa1208	0.838	0.004
YBL105C_tsa538	0.697	0.004
YHR078W_dma2130	1.058	0.003
YBR028C_dma194	0.971	0.004
YGR028W_dma1807	0.963	0.004
YCR063W_dma586	0.411	0.005
YDR254W_dma1018	0.998	0.004
YGL175C_dma1706	0.980	0.004
YKL087C_dma5201	0.936	0.004
YLR048W_dma3136	0.660	0.008
YBR227C_dma404	1.036	0.003
YIL090W_dma2332	0.483	0.008
YCR086W_dma593	0.935	0.004
YGL084C_dma1668	0.895	0.005
YNL298W_tm444	0.60546	NaN
YER169W_tm1253	0.67208	NaN
YBR037C_tm2303	0.84643	NaN
YNL307C_tm443	0.86404	NaN
YEL016C_tm1808	0.87009	NaN
YCR075W-A_tm1177	0.87109	NaN
YML081W_tm1792	0.92169	NaN
YMR142C_tm1168	0.94323	NaN
YJR005C-A_tm1165	0.96576	NaN
YML082W_tm1989	0.96577	NaN
YPL077C_tm1119	0.9738	NaN
YER103W_tm1189	0.97783	NaN
YDR507C_tm372	0.978	NaN
YNL160W_tm1288	0.98181	NaN
YNL173C_tm1208	0.98228	NaN
YNL257C_tm1182	0.99483	NaN
YMR081C_tm1158	0.99636	NaN
YEL060C_tm421	1.0017	NaN
YGL134W_tm1193	1.01	NaN
YEL006W_tm506	1.0108	NaN
YNL278W_tm1981	1.0184	NaN
YEL025C_tm1154	1.0228	NaN
YNL309W_tm463	1.0264	NaN
YNL195C_tm948	1.0409	NaN
YEL070W_tm3315	1.053	NaN
YNL283C_tm688	1.053	NaN
YEL047C_tm538	1.1153	NaN
YEL039C_tm523	NaN	NaN
YBR078W_tm430	1.0319	NaN
YCR069W_tm404	NaN	NaN
YCR106W_tm2986	1.0013	NaN
YHR131C_tm569	0.9968	NaN
YGL258W_tm3002	0.99433	NaN
YJL116C_tm1866	0.966	NaN
YBL056W_tm1869	0.985	NaN
YNL157W_tm1816	0.97029	NaN
YDR155C_tm2811	0.97029	NaN
YDR505C_tm456	0.917	NaN
YFL048C_tm2207	0.95521	NaN
YDR273W_tm466	0.95825	NaN
YDR085C_tm451	1.0004	NaN
YAR002C-A_tm2201	0.97986	NaN
YDR272W_tm530	0.91865	NaN
YCL024W_tm720	0.84098	NaN
YDL155W_tm465	1.0029	NaN
YOR387C_tm3317	0.98679	NaN
YBL054W_tm484	0.96776	NaN
YFR022W_tm690	0.97078	NaN
YOR375C_tm611	0.91059	NaN
YJR058C_tm3310	0.91361	NaN
YKR091W_tm469	1.0189	NaN
YBR005W_tm615	0.95673	NaN
YKL187C_tm666	1.0278	NaN
YHR160C_tm1128	0.9282	NaN
YML078W_tm3126	0.97277	NaN
YPL191C_tm1207	1.032	NaN
YJL045W_tm1221	0.985	NaN
YOR083W_tm2233	0.93771	NaN
YCL011C_tm679	0.81795	NaN
YOR280C_tm1150	0.905	NaN
YOR299W_tm2000	0.929	NaN
YCL035C_tm450	0.93922	NaN
YOR120W_tm1812	0.96	NaN
YCL036W_tm553	0.98885	NaN
YOR222W_tm505	0.992	NaN
YCL050C_tm623	1.0054	NaN
YOR247W_tm709	1.02	NaN
YOR173W_tm393	1.057	NaN
YNL052W_tm1133	0.941	NaN
YCR026C_tm1863	1.044	NaN
YGR097W_tm1098	0.86495	NaN
YCR073W-A_tm593	0.91319	NaN
YCR089W_tm434	0.9212	NaN
YOR227W_tm1281	0.934	NaN
YCL040W_tm529	0.95851	NaN
YOR127W_tm1229	0.967	NaN
YCR105W_tm3127	0.9783	NaN
YOR180C_tm1152	0.979	NaN
YKR003W_tm362	0.98333	NaN
YOR307C_tm2990	0.985	NaN
YOR153W_tm2179	1.011	NaN
YCL048W_tm2185	1.0299	NaN
YOR172W_tm1160	1.053	NaN
YCR048W_tm1889	0.991	NaN
YOR233W_tm706	0.804	NaN
YOR193W_tm1184	1.009	NaN
YCR010C_tm511	0.8806	NaN
YOR214C_tm2068	0.973	NaN
YOR237W_tm708	1.03	NaN
YDR492W_tm2215	0.98135	NaN
YIL149C_tm1842	1.02	NaN
YGR283C_tm582	0.88459	NaN
YDR125C_tm429	0.96574	NaN
YKR084C_tm1833	0.96755	NaN
YNR028W_tm1270	0.87459	NaN
YNR002C_tm1134	0.92869	NaN
YHR152W_tm2231	0.96927	NaN
YLR373C_tm1874	0.614	NaN
YGL197W_tm1251	0.91264	NaN
YKR029C_tm1196	0.95018	NaN
YOR304W_tm2988	0.958	NaN
YDR287W_tm3308	0.98283	NaN
YMR279C_tm2255	0.98335	NaN
YNL058C_tm1145	1.0059	NaN
YKR095W_tm1878	1.0129	NaN
YLR313C_tm384	0.932	NaN
YNR034W-A_tm570	0.98634	NaN
YOR069W_tm1290	0.71069	NaN
YDL082W_tm587	0.7248	NaN
YDL088C_tm373	1.0339	NaN
YPL273W_tm600	0.91765	NaN
YHR030C_tm432	0.94223	NaN
YKL093W_tm606	0.996	NaN
YER093C-A_tm357	0.70762	NaN
YMR198W_tm467	0.65808	NaN
YJL047C_tm478	0.82145	NaN
YJR032W_tm2359	0.71025	NaN
YLR110C_tm619	0.84451	NaN
YOR039W_tm2382	0.79234	NaN
YML116W_tm513	0.99729	NaN
YBL059W_tm621	0.81542	NaN
YGR027C_tm1876	0.73623	NaN
YLR168C_tm1809	0.86205	NaN
YKL148C_tm607	0.94322	NaN
YLR108C_tm2287	1.0139	NaN
YDR146C_tm464	0.89415	NaN
YIL036W_tm2253	0.90761	NaN
YBR025C_tm2369	0.71621	NaN
YER095W_tm3313	0.78183	NaN
YMR275C_tm1122	0.79193	NaN
YPL250C_tm675	0.841	NaN
YJR048W_tm1240	0.90415	NaN
YGR239C_tm417	0.90511	NaN
YER120W_tm2001	0.90919	NaN
YIL056W_tm1101	0.91713	NaN
YGR121C_tm716	0.93821	NaN
YPL037C_tm370	0.96778	NaN
YBR273C_tm402	0.97258	NaN
YDL181W_tm1095	0.97331	NaN
YMR310C_tm1183	0.97861	NaN
YDR035W_tm2392	0.99282	NaN
YJL065C_tm1826	1.0019	NaN
YGR049W_tm458	NaN	NaN
YGL019W_tm2362	0.88206	NaN
YKL027W_tm1194	0.89258	NaN
YOR018W_tm1814	0.89759	NaN
YOR338W_tm1118	0.90425	NaN
YHR108W_tm2193	0.91265	NaN
YJL139C_tm438	0.92215	NaN
YGR004W_tm605	0.9653	NaN
YAL051W_tm1861	0.97981	NaN
YPL145C_tm2007	0.98135	NaN
YPR172W_tm1209	0.9823	NaN
YJL105W_tm480	0.99333	NaN
YGR086C_tm2358	0.99383	NaN
YPL095C_tm1136	1.0108	NaN
YML018C_tm1986	1.0314	NaN
YHR158C_tm1191	1.0355	NaN
YNL004W_tm1818	0.9673	NaN
YIL085C_tm431	0.98782	NaN
YOL019W_tm1171	0.91017	NaN
YJL165C_tm499	0.90928	NaN
YPL112C_tm415	0.916	NaN
YPL177C_tm2289	0.9402	NaN
YOL092W_tm1234	0.97078	NaN
YDR132C_tm573	0.99432	NaN
YLR258W_tm1107	1.0067	NaN
YMR115W_tm1110	0.72759	NaN
YGR273C_tm676	0.97578	NaN
YDR252W_tm703	0.96253	NaN
YMR139W_tm1291	0.97157	NaN
YOL043C_tm1115	0.9768	NaN
YNR073C_tm3000	0.95172	NaN
YNL029C_tm1266	0.87053	NaN
YJL098W_tm1202	0.88213	NaN
YMR058W_tm2989	0.88761	NaN
YJR130C_tm673	0.91472	NaN
YOR076C_tm1879	0.92215	NaN
YNL053W_tm441	0.93824	NaN
YKL121W_tm564	0.94846	NaN
YDR001C_tm2004	0.95827	NaN
YOR047C_tm1188	0.95877	NaN
YMR199W_tm1886	0.96527	NaN
YOR363C_tm1805	0.96623	NaN
YLR332W_tm2229	0.97127	NaN
YJR152W_tm2371	0.97127	NaN
YLR136C_tm1217	0.97233	NaN
YBR172C_tm406	0.97481	NaN
YPL137C_tm578	0.9828	NaN
YLR177W_tm1215	0.98881	NaN
YFR023W_tm455	1.0018	NaN
YML007W_tm1275	NaN	NaN
YKR027W_tm1897	0.96778	NaN
YLL012W_tm550	0.96932	NaN
YLR284C_tm532	0.971	NaN
YIL151C_tm652	0.97235	NaN
YBR014C_tm405	0.9776	NaN
YLR324W_tm1241	0.97778	NaN
YDR151C_tm498	0.97828	NaN
YBR020W_tm533	0.98832	NaN
YOL113W_tm1228	0.99889	NaN
YKR052C_tm1894	1.0429	NaN
YDR096W_tm476	1.0465	NaN
YDL204W_tm1864	1.1056	NaN
YDR147W_tm527	NaN	NaN
YOL091W_tm2069	0.90255	NaN
YJL110C_tm383	0.97734	NaN
YNR019W_tm375	0.9752	NaN
YAL028W_tm1860	0.93018	NaN
YLR333C_tm1827	0.95377	NaN
YDR043C_tm1807	0.96729	NaN
YLR346C_tm1132	0.9863	NaN
YML111W_tm447	0.98682	NaN
YLL051C_tm1990	0.99687	NaN
YGL021W_tm2006	0.99936	NaN
YER089C_tm2279	1.0004	NaN
YLR092W_tm3003	1.0109	NaN
YBR104W_tm507	1.0144	NaN
YGR197C_tm504	1.0249	NaN
YPR058W_tm1121	1.0489	NaN
YDR530C_tm2002	1.061	NaN
YDR178W_tm604	0.9392	NaN
YLR225C_tm364	0.95979	NaN
YPL053C_tm1795	0.99433	NaN
YHR162W_tm2295	0.99532	NaN
YPL163C_tm1992	1.0048	NaN
YGR248W_tm637	1.0064	NaN
YMR177W_tm509	0.92837	NaN
YLR133W_tm1258	0.92864	NaN
YMR175W_tm448	0.95928	NaN
YLR174W_tm535	0.97526	NaN
YGL179C_tm1174	0.97934	NaN
YNR059W_tm2999	0.99283	NaN
YGL056C_tm1998	1.0069	NaN
YLL021W_tm2197	1.0079	NaN
YDR134C_tm1991	1.0099	NaN
YBL061C_tm1839	0.84998	NaN
YER158C_tm1280	0.85704	NaN
YGL166W_tm1097	0.89209	NaN
YDR003W_tm377	0.93872	NaN
YLR238W_tm1218	0.947	NaN
YOR033C_tm1252	0.94772	NaN
YPR156C_tm1139	0.95825	NaN
YBL075C_tm420	0.97328	NaN
YLR164W_tm1181	0.97777	NaN
