YPL095C	16	75800	723500
YMR285C	13	547500	924400
YLR291C	12	290600	1078177
YDR210W	4	643400	1238900
YIL122W	9	1	389000
YBR004C	2	1	476400
YDL230W	4	1	569800
YDR236C	4	734800	1237500
YML115C	13	1	564700
YJR113C	10	407300	745751
YKL106W	11	1	523900
YKL189W	11	1	236300
YGL075C	7	69100	836300
YAR033W	1	1	230200
YOR281C	15	1	1091291
YLL018C-A	12	1	367100
YLR035C	12	1	454300
YAL055W	1	1	230200
YHR041C	8	1800	444300
YOR340C	15	478400	1091291
YGR140W	7	247100	1090900
YDR165W	4	428200	1145400
YPL137C	16	54700	891600
YOL158C	15	1	176100
YOL103W	15	1	316000
YCR092C	3	203400	316600
YIL068C	9	1	439888
YCL025C	3	1	174700
YNR034W	14	339600	784300
YGL231C	7	1	445400
YHR136C	8	19200	562600
YHR080C	8	1	407200
YNL282W	14	1	464300
YBR286W	2	328100	813184
YGL144C	7	1	455300
YBR168W	2	251300	813184
YDR297W	4	682100	1297800
YJR100C	10	424400	745751
YBL006C	2	1	519200
YLR340W	12	350300	1078177
YKL082C	11	1	666800
YGR108W	7	489000	941600
YJR068W	10	236600	745751
YBR264C	2	502000	813184
YKR096W	11	496100	666800
YHR162W	8	110000	562600
YBR246W	2	495400	813184
YPL110C	16	1	732800
YLR162W-A	12	136800	977400
YDL178W	4	1	511400
YOR004W	15	1	835300
YDR212W	4	631300	1336900
YBR166C	2	303900	813184
YDR462W	4	1065600	1524400
YKL043W	11	69600	591400
YIL155C	9	1	386900
YAL034W-A	1	1	230200
YJL148W	10	1	530500
YDR302W	4	711600	1307400
YAL048C	1	1	205800
YPL055C	16	101900	818600
YAL013W	1	1	230200
YGL093W	7	1	642900
YDR098C	4	233800	1037900
YGR221C	7	661100	1090900
YLR324W	12	512800	907600
YPL009C	16	192200	834400
YHR011W	8	1	562600
YIL148W	9	1	257200
YGL200C	7	1	496300
YJR099W	10	210100	745751
YOR019W	15	173200	577400
YOR044W	15	1	663400
YLR259C	12	350400	1078100
YJR142W	10	385700	745751
YMR034C	13	1	578100
YFR036W	6	1	270161
YOR387C	15	822600	1091291
YPL157W	16	1	676400
YKL005C	11	1	666800
YBR120C	2	238100	813184
YLR085C	12	1	697100
YLR156W	12	98300	650200
YDR280W	4	476400	1367700
YER088C	5	1	493000
YMR058W	13	142800	666900
YKL215C	11	1	313500
YGL166W	7	12400	652600
YDR061W	4	166500	1152000
YMR022W	13	79000	567500
YMR241W	13	439200	924400
YPR189W	16	698600	948066
YGR028W	7	237500	1017700
YER150W	5	1	576874
YDR127W	4	270500	1119500
YGR240C-A	7	586700	1090900
YNL279W	14	1	336700
YCL034W	3	1	316600
YDR118W	4	326800	1114200
YOL018C	15	1	657500
YBR288C	2	371900	813184
YOR220W	15	496500	980500
YLR156C-A	12	86500	895100
YKR092C	11	388500	666800
YOR259C	15	1700	1091291
YLL048C	12	1	486700
YNL264C	14	1	346500
YGR117C	7	397500	989600
YER180C-A	5	216400	576874
YOR290C	15	596700	1091291
YBL105C	2	1	448100
YLL024C	12	1	341600
YDR434W	4	881000	1531900
YMR129W	13	228300	763400
YOL027C	15	90800	489500
YPL277C	16	1	254000
YPL257W	16	1	388100
YCR002C	3	1	316600
YOR347C	15	533900	1091291
YPL120W	16	1	855800
YOL145C	15	1	396800
YNL335W	14	1	312500
YGL226W	7	1	427500
YIL019W	9	51000	439888
YJL099W	10	20600	484100
YDR034W-B	4	114100	843800
YLR456W	12	554900	1078177
YDR395W	4	716300	1510100
YBR208C	2	359500	804200
YNR074C	14	537100	784300
YDR005C	4	1	780900
YHR014W	8	1	407200
YPR154W	16	349500	948066
YHL025W	8	1	282100
YOL029C	15	85700	475100
YIL097W	9	1	439888
YOL045W	15	1	447000
YFR010W	6	1	270161
YHL009C	8	1	509100
YMR311C	13	796500	924400
YNL222W	14	1	487600
YAR068W	1	1	230200
YPR101W	16	499400	948066
YJR151W-A	10	418200	745751
YHR205W	8	301000	562600
YGR037C	7	121200	818800
YNL330C	14	1	313700
YOL010W	15	1	583500
YOL121C	15	1	446600
YBL039C	2	1	607500
YGR188C	7	544300	1090900
YHR054C	8	1	562600
YER143W	5	1	576874
YNL321W	14	1	461200
YNL086W	14	1	753800
YGL064C	7	1	547800
YOR030W	15	106300	633100
YGR284C	7	785100	1090900
YDL053C	4	1	642000
YLR437C	12	497700	1078177
YOR122C	15	197600	979200
YFR038W	6	48700	270161
YMR240C	13	349100	924400
YIL005W	9	123400	439888
YKL109W	11	1	505500
YKR062W	11	223600	666800
YBR235W	2	377400	813184
YMR119W	13	323200	906900
YDR106W	4	393100	1043700
YGR261C	7	750300	1090900
YMR215W	13	446000	924400
YDR051C	4	161400	1002800
YGR062C	7	365100	910900
YER010C	5	1	447200
YPL279C	16	1	155300
YML003W	13	40200	917000
YBR078W	2	162000	647100
YGL127C	7	1	630200
YHR212W-A	8	296700	562600
YLR336C	12	353300	1070400
YDL133W	4	1	437100
YPL240C	16	1	670600
YDL022W	4	151600	716700
YLR044C	12	1	496000
YLR166C	12	180600	994200
YMR271C	13	473500	924400
YBR065C	2	81000	813184
YLR099C	12	99700	601600
YOR149C	15	265900	999200
YOR074C	15	165100	762500
YEL070W	5	1	228700
YML032C	13	1	738200
YBL024W	2	1	563500
YLR146C	12	121100	838100
YGR271W	7	926000	1090900
YGR059W	7	217800	829900
YHR135C	8	76200	562600
YJR066W	10	323900	745751
YDL035C	4	1	843200
YER118C	5	1	504100
YML010W	13	1	444300
YBR119W	2	166300	813184
YMR253C	13	490100	924400
YCR102C	3	161000	316600
YER021W	5	1	438700
YMR208W	13	314900	924400
YER134C	5	1	576874
YGL192W	7	1	367300
YMR162C	13	344700	906200
YPL093W	16	124700	564500
YER161C	5	287300	576874
YBR083W	2	183700	813184
YHR103W	8	1	562600
YKR106W	11	451400	666800
YOR001W	15	131000	537600
YDR498C	4	1011300	1531900
YGR002C	7	1	881100
YDR042C	4	209000	789800
YGR075C	7	160000	980300
YBR058C-A	2	1	753500
YGR004W	7	152800	744700
YDR111C	4	393000	969000
YGR253C	7	395200	1090900
YDR510W	4	743800	1531900
YKR082W	11	225100	666800
YOR027W	15	125700	651200
YLR019W	12	1	568200
YCR079W	3	1	316600
YPR045C	16	427200	882700
YER058W	5	1	576874
YPR010C	16	334900	915500
YPL231W	16	1	637700
YMR137C	13	1	924400
YDR164C	4	241600	1267200
YDL082W	4	1	550800
YKL155C	11	1	408800
YJR069C	10	161300	745751
YBR162W-A	2	224800	813184
YGR023W	7	167000	1066400
YKR055W	11	322400	666800
YNL046W	14	1	784300
YPL081W	16	1	782500
YDR351W	4	676400	1503800
YJL107C	10	1	585300
YOL119C	15	1	538500
YHL028W	8	1	544300
YDR148C	4	357600	1081700
YPL181W	16	1	623000
YJR034W	10	100900	745751
YLR210W	12	200100	817400
YBR063C	2	224400	574400
YBR245C	2	450400	813184
YDL204W	4	1	531200
YDL106C	4	1	975700
YFR029W	6	1	270161
YDR335W	4	805800	1515900
YPR141C	16	531500	948066
YNR070W	14	533700	784300
YDR446W	4	1014800	1531900
YGL116W	7	1	637700
YGR206W	7	880600	940600
YGL189C	7	1	498400
YPR036W-A	16	177300	859900
YPL014W	16	184500	925600
YML081W	13	1	268800
YHR181W	8	115000	562600
YNL320W	14	1	313700
YDL179W	4	1	543500
YDR211W	4	620600	1470700
YCR095C	3	199900	316600
YMR128W	13	114400	924400
YLL011W	12	1	576100
YCR077C	3	88900	316600
YML130C	13	1	924400
YJL029C	10	152800	602900
YER056C	5	1	534300
YGL130W	7	1	883700
YMR157C	13	1	924400
YLR153C	12	74500	790400
YJL180C	10	1	599000
YER036C	5	1	449800
YNL138W-A	14	1	481200
YCL005W-A	3	1	172500
YJR006W	10	1	745751
YLR429W	12	535100	1078177
YCR017C	3	1	316600
YLR084C	12	46500	617600
YOR297C	15	504400	1091291
YDR060W	4	1	1095900
YBL072C	2	1	463900
YDL183C	4	1	484000
YMR080C	13	143600	679800
YPR144C	16	422700	948066
YKR013W	11	204300	651200
YCR099C	3	148300	316600
YBR001C	2	1	744000
YGL258W	7	1	359500
YPL003W	16	146800	849000
YDR407C	4	677700	1531900
YHR196W	8	123200	562600
YMR048W	13	67600	635700
YDR277C	4	824500	1521300
YML092C	13	1	554300
YOR167C	15	422200	1091291
YPR007C	16	301900	775900
YMR117C	13	1	924400
YDL124W	4	1	551100
YDR257C	4	648400	1226700
YJR074W	10	147800	727600
YGR266W	7	675300	1090900
YIR028W	9	1	439888
YJL167W	10	1	318300
YMR013W-A	13	1	630600
YAL012W	1	1	230200
YHR163W	8	65300	562600
YJR134C	10	349900	745751
YKL011C	11	116100	666800
YBR167C	2	125500	813184
YIL156W	9	1	305800
YNR031C	14	356300	784300
YML002W	13	1	599600
YDR499W	4	809400	1531900
YPL196W	16	1	430500
YLR272C	12	340500	1078177
YOR005C	15	1	674900
YJL149W	10	1	355700
YNR017W	14	1	784300
YNL168C	14	1	784300
YGL092W	7	1	697000
YCL039W	3	1	212200
YHR077C	8	1	562600
YPL056C	16	81000	741900
YML007W	13	53200	577000
YOR018W	15	141900	622800
YIL056W	9	1	439888
YDR461W	4	791700	1531900
YMR118C	13	283600	708700
YPR084W	16	244500	948066
YNL113W	14	1	784300
YDR099W	4	468700	1290100
YBR121C	2	129400	813184
YIR015W	9	234700	439888
YDL146W	4	1	634600
YKL133C	11	1	421400
YJR052W	10	281700	745751
YKL188C	11	1	348200
YLR292C	12	410700	986400
YBR090C	2	205400	813184
YKL020C	11	77200	666800
YHL015W-A	8	1	390100
YFL051C	6	1	270161
YHR170W	8	1	562600
YCL026C-B	3	1	316600
YJL125C	10	1	607000
YBR107C	2	97900	813184
YER186C	5	377400	576874
YDR259C	4	678800	1367500
YAL063C	1	1	188700
YDR177W	4	333900	1148000
YKL068W	11	1	666800
YOR032C	15	115400	667000
YKL093W	11	114300	352800
YMR002W	13	1	924400
YDR260C	4	525000	1240500
YKL142W	11	7700	370800
YPL049C	16	1	890300
YBR147W	2	253300	813184
YDL246C	4	1	46500
YNL031C	14	1	784300
YOR110W	15	274500	808400
YER081W	5	1	572200
YJL070C	10	1	536500
YGL057C	7	1	682100
YPL036W	16	194300	748600
YLR190W	12	315100	756400
YDR450W	4	1061200	1531900
YNL008C	14	1	784300
YOR023C	15	141900	638700
YDR004W	4	123600	990700
YDR480W	4	1124000	1531900
YIL096C	9	1	439888
YOR350C	15	583000	1091291
YIL018W	9	117800	439888
YCL033C	3	1	316600
YIL161W	9	1	291700
YOL144W	15	1	685600
YNR021W	14	314100	784300
YHR015W	8	1	402500
YOR096W	15	336600	911200
YLR325C	12	437300	946400
YHR039C	8	1	427400
YBR274W	2	401500	813184
YER131W	5	1	576874
YDL190C	4	1	474500
YLR113W	12	31700	643600
YNL249C	14	1	387600
YGR272C	7	980900	1090900
YPL152W-A	16	1	759500
YER142C	5	1	576874
YOL162W	15	1	280000
YBR070C	2	1	813184
YGR036C	7	1	755000
YGR118W	7	529900	1090900
YGR121C	7	556300	1058300
YDR536W	4	1329900	1531900
YGL065C	7	1	707700
YDR180W	4	508600	1107100
YOR052C	15	388600	902800
YHR199C-A	8	179700	562600
YAL001C	1	1	230200
YHR066W	8	1	562600
YML054C-A	13	1	350200
YIL036W	9	77700	439888
YPL047W	16	78900	948066
YMR272C	13	1	924400
YPL236C	16	1	564900
YHR155W	8	105900	562600
YOR045W	15	1	869300
YEL003W	5	1	576874
YJR112W	10	279600	745751
YBR252W	2	518600	813184
YBR225W	2	393300	813184
YPL012W	16	280300	894000
YGL128C	7	1	642900
YPL183W-A	16	1	948066
YIL158W	9	1	302800
YJR054W	10	202800	745751
YIL069C	9	28700	439888
YJR083C	10	371100	745751
YOL159C	15	1	169500
YJL173C	10	1	428600
YBR169C	2	333000	813184
YKR084C	11	442800	666800
YAL030W	1	1	230200
YGL147C	7	1	635200
YBR263W	2	455400	813184
YOR134W	15	406200	837100
YNL281W	14	1	474700
YBL001C	2	1	559700
YBR185C	2	428600	813184
YOR010C	15	97100	647800
YDR019C	4	148500	697700
YNL207W	14	1	716300
YBR150C	2	227700	813184
YJL085W	10	1	623500
YLR341W	12	412300	1035800
YEL065W	5	1	208500
YGL040C	7	253400	847500
YEL055C	5	1	445700
YER119C	5	1	576874
YGR058W	7	226400	1090900
YPR193C	16	687700	948066
YDR381C-A	4	793300	1501300
YMR196W	13	383000	855000
YBR053C	2	139700	700800
YMR161W	13	291400	860800
YKL045W	11	26100	666800
YLL058W	12	1	54500
YDR428C	4	957700	1531900
YKL068W-A	11	77400	624200
YJL181W	10	1	276500
YJL133C-A	10	1	594100
YBL034C	2	1	694400
YMR252C	13	452600	924400
YJR022W	10	201600	745751
YOL008W	15	85600	723400
YER077C	5	1	456100
YNL224C	14	1	541000
YHR104W	8	200	562600
YBR089C-A	2	188400	717900
YCR054C	3	1	316600
YDR045C	4	98600	869700
YLR136C	12	243300	589100
YPL232W	16	16500	343900
YKR083C	11	329700	666800
YMR209C	13	432600	872800
YEL017W	5	1	374300
YOL133W	15	1	388700
YDL003W	4	95700	737700
YER128W	5	1	576874
YMR322C	13	737500	924400
YDL078C	4	1	639500
YGR003W	7	75700	883800
YDR517W	4	986600	1531900
YGL043W	7	35800	798700
YOR256C	15	406200	1091291
YPR011C	16	151800	832100
YJR120W	10	449900	729600
YDR110W	4	152800	1060000
YLR061W	12	30100	471900
YLR390W-A	12	562500	1078177
YOL088C	15	1	413200
YDR419W	4	994900	1504000
YOR361C	15	748800	1091291
YOR221C	15	267900	977100
YDR488C	4	1139200	1531900
YKR095W	11	374800	666800
YMR223W	13	410400	924400
YPL214C	16	1	542700
YGR029W	7	1	835300
YBL108C-A	2	1	135400
YOR334W	15	602800	1076500
YOL064C	15	1	428200
YGR236C	7	791500	1053200
YBL023C	2	1	538800
YNL074C	14	1	709000
YGL078C	7	1	681000
YKL018C-A	11	155500	561500
YHR213W	8	458000	562600
YOR329C	15	511200	1091291
YDR435C	4	939400	1531900
YJR055W	10	210500	745751
YER151C	5	215000	576874
YOL024W	15	87100	504100
YIL098C	9	1	414900
YLR005W	12	1	650200
YLL027W	12	1	362900
YJL076W	10	1	479100
YDR124W	4	114400	1050700
YNL267W	14	1	784300
YCL001W	3	1	197800
YGR198W	7	398100	1090900
YNL078W	14	1	784300
YLR461W	12	781100	1078177
YPL254W	16	1	305900
YML064C	13	1	588000
YKR091W	11	350300	666800
YLR414C	12	472900	1078177
YOR124C	15	378400	732700
YCR045C	3	148300	316600
YCR016W	3	1	316600
YCR076C	3	113100	316600
YDR067C	4	340200	855500
YMR056C	13	165200	629900
YLR087C	12	1	665900
YJL044C	10	15900	745751
YFR034C	6	1	270161
YMR154C	13	1	915600
YCR094W	3	1	316600
YBR085W	2	47900	813184
YMR036C	13	53100	688600
YPR164W	16	614200	948066
YLR394W	12	658500	1078177
YER039C	5	1	511700
YMR081C	13	231300	667800
YIR029W	9	214200	439888
YBR114W	2	225000	753700
YEL060C	5	1	308400
YKR049C	11	101800	666800
YPL145C	16	103600	725600
YPR179C	16	248900	948066
YGR267C	7	642900	1090900
YDL225W	4	1	253400
YER066W	5	1	576874
YML026C	13	1	563300
YPR066W	16	433800	948066
YGL022W	7	1	977700
YKL017C	11	138800	650400
YMR049C	13	88100	689200
YFL041W-A	6	1	270161
YOR166C	15	256100	1091291
YPR124W	16	563000	948066
YDR460W	4	776800	1531900
YNL210W	14	1	541900
YDL181W	4	1	467700
YGR285C	7	488900	1090900
YPR068C	16	293500	948066
YER017C	5	1	513900
YBR022W	2	63000	463400
YMR214W	13	308400	924400
YOR180C	15	335300	1091291
YNR066C	14	370900	784300
YKR057W	11	435100	622300
YER177W	5	318700	576874
YDR500C	4	1028300	1531900
YGL032C	7	66800	833200
YMR176W	13	332600	805700
YCL063W	3	1	109900
YER048C	5	1	506300
YDL076C	4	1	549200
YML048W	13	1	468800
YNL112W	14	1	784300
YLR027C	12	1	465400
YDR107C	4	357900	1064200
YLL005C	12	1	594500
YDL132W	4	1	816900
YEL077C	5	1	576874
YBL064C	2	1	398100
YIL045W	9	40500	439888
YNL009W	14	1	784300
YJL052C-A	10	131200	607000
YLR047C	12	1	589100
YMR096W	13	236100	687600
YDL025C	4	175500	662400
YGR229C	7	549100	1090900
YER063W	5	1	376200
YMR270C	13	323800	924400
YER076C	5	1	375600
YNR043W	14	1	784300
YLR228C	12	22600	1045000
YJR053W	10	253300	745751
YBR104W	2	181300	813184
YJL171C	10	1	337700
YBL091C	2	1	127700
YPL031C	16	128800	775900
YOR262W	15	511900	1091291
YOR335C	15	611000	1091291
YKL021C	11	184700	666800
YBL008W-A	2	1	558000
YKL012W	11	217800	666800
YOR032W-A	15	1	709800
YPL048W	16	110600	788000
YLR388W	12	698900	1078177
YIL137C	9	1	439888
YMR003W	13	1	567500
YPL037C	16	1	888400
YPL177C	16	1	398100
YPL179W	16	57300	604100
YLR373C	12	250500	1078177
YOR111W	15	119000	946100
YDR451C	4	917400	1503100
YDR322C-A	4	798000	1531900
YKL198C	11	1	360900
YLR260W	12	295300	884300
YDL241W	4	1	420200
YPL117C	16	1	948066
YPR109W	16	331200	948066
YNL041C	14	1	784300
YKR001C	11	1	666800
YGR227W	7	536800	1090900
YDR070C	4	197700	866100
YPL126W	16	1	438800
YNL277W-A	14	1	313700
YMR001C	13	1	638800
YBL082C	2	1	432400
YDR206W	4	677200	1164100
YLR149C	12	228900	753300
YMR138W	13	88500	847200
YKL032C	11	139900	666800
YHL030W	8	1	214200
YGL013C	7	95400	814100
YLR191W	12	1	700100
YMR070W	13	91600	644500
YJL139C	10	1	722900
YGR207C	7	701700	1090900
YER095W	5	1	576874
YPL258C	16	1	566400
YLR170C	12	233500	758700
YML086C	13	1	480000
YPL097W	16	1	783900
YDL207W	4	1	558800
YLR066W	12	1	591200
YDR334W	4	812400	1490200
YGL122C	7	63700	673300
YPL015C	16	195800	948066
YLR211C	12	258900	737000
YGL213C	7	1	744900
YDR046C	4	179700	802600
YOL019W-A	15	1	896800
YJL066C	10	73500	547800
YLR054C	12	98200	546900
YNL025C	14	1	784300
YOR106W	15	164100	895700
YNR029C	14	329000	784300
YDL153C	4	1	605800
YEL029C	5	1	374500
YGR091W	7	333200	989700
YDR477W	4	1110500	1531900
YGR223C	7	692600	1090900
YOL105C	15	1	275200
YPL119C	16	16100	655900
YLR242C	12	409100	868700
YGL083W	7	69100	624300
YOR342C	15	702600	1091291
YJR148W	10	1	745751
YIL042C	9	23300	439888
YIL035C	9	1	439888
YIL111W	9	1	439888
YCR036W	3	28700	232600
YIL159W	9	1	328600
YBR153W	2	114100	813184
YJR082C	10	249700	745751
YLR346C	12	416200	1078177
YOL087C	15	1	301500
YJL004C	10	73200	745751
YAL037W	1	1	184600
YJL084C	10	1	745751
YHR154W	8	1	562600
YPL135W	16	53600	737900
YNL273W	14	1	320900
YGL146C	7	1	480000
YDR291W	4	762000	1281900
YBR262C	2	346800	813184
YMR304W	13	544000	924400
YGR041W	7	236000	887300
YOL015W	15	67700	508700
YKL010C	11	158100	666800
YJR138W	10	331300	745751
YDR125C	4	373900	959900
YMR289W	13	546600	924400
YPL168W	16	1800	503400
YBR023C	2	1	693100
YOR128C	15	141500	963800
YAL015C	1	1	224500
YHR160C	8	105100	546100
YBR240C	2	267200	813184
YJR133W	10	438300	745751
YIR019C	9	1	439888
YPL077C	16	154800	624100
YIL157C	9	1	330900
YGR203W	7	163600	1090900
YIL051C	9	1	439888
YPL057C	16	136800	867400
YMR030W-A	13	1	628500
YNR010W	14	1	784300
YDR365C	4	862900	1531900
YPL151C	16	1	707300
YKL007W	11	326200	666800
YLR308W	12	544900	933400
YNL169C	14	1	784300
YLR440C	12	276400	1078177
YKL185W	11	1	595500
YGL091C	7	1	883600
YCL038C	3	1	316600
YLR180W	12	332100	815500
YJL213W	10	1	312500
YLR364W	12	495400	1078177
YKL085W	11	1	565100
YJR124C	10	418400	745751
YNL250W	14	1	415000
YHL047C	8	1	197800
YOR360C	15	747300	1091291
YOR227W	15	501500	980200
YHL018W	8	1	223900
YOL089C	15	1	456700
YPL163C	16	1	748600
YIL064W	9	22000	388900
YOL065C	15	1	446100
YMR181C	13	434000	852800
YER051W	5	1	376200
YKL217W	11	1	209300
YKR094C	11	408000	666800
YGL164C	7	1	703800
YOL130W	15	1	388700
YPL255W	16	1	333000
YGR013W	7	224800	912600
YML103C	13	1	464200
YEL038W	5	1	372900
YCL014W	3	1	229200
YOL025W	15	1	499700
YLL026W	12	1	338200
YCL002C	3	1	171000
YLL046C	12	1	350400
YJL153C	10	1	581100
YKL151C	11	1	279700
YLR051C	12	1	551700
YDR388W	4	780700	1531900
YGR199W	7	348600	1090900
YMR028W	13	89800	660000
YPL208W	16	1	661100
YLR306W	12	335800	1078177
YOR394C-A	15	898000	1091291
YFR012W	6	72100	250200
YDR007W	4	209300	772300
YIL160C	9	1	216700
YIL073C	9	1	424400
YPL038W-A	16	226200	656900
YGL220W	7	1	453600
YHR213W-B	8	349300	562600
YBR233W	2	393400	813184
YPL122C	16	1	743900
YDL095W	4	1	719000
YNL032W	14	1	784300
YOR351C	15	711200	1091291
YOR328W	15	742300	1091291
YGR082W	7	400871	1090900
YDL115C	4	1	711000
YKL104C	11	1	631500
YHR012W	8	1	562600
YHL027W	8	1	254800
YPL189W	16	2700	635500
YKL116C	11	1	666800
YHR202W	8	296100	562600
YAL047C	1	1	230200
YMR313C	13	647700	924400
YGR119C	7	217300	1090900
YAR066W	1	1	230200
YOR267C	15	529400	1091291
YGR035C	7	90700	1090900
YDR336W	4	730000	1520600
YNR055C	14	1	784300
YHR039C-A	8	6600	511200
YLR454W	12	811400	1078177
YGL179C	7	1	447600
YAL020C	1	1	230200
YGR120C	7	244000	1045500
YDR539W	4	1321300	1531900
YNL218W	14	1	574500
YLR004C	12	1	399700
YDR304C	4	762000	1531900
YBR025C	2	1	645700
YMR177W	13	302500	924400
YLL028W	12	1	543300
YDL186W	4	1	409900
YDR437W	4	844800	1531900
YER016W	5	1	561000
YKL033W	11	28300	666800
YOR292C	15	605000	1091291
YOL147C	15	1	377100
YGR286C	7	736500	1090900
YOR100C	15	262000	854500
YDR386W	4	739200	1484100
YMR044W	13	148900	568400
YDL205C	4	1	216100
YDR073W	4	370300	1034400
YGL035C	7	66200	739100
YER170W	5	305100	576874
YPL096C-A	16	1	570500
YJR008W	10	233100	627200
YHR003C	8	1	474500
YCR086W	3	53400	316600
YKL222C	11	1	34600
YML058W-A	13	1	354900
YGR246C	7	546400	1090900
YPR201W	16	752000	948066
YDR494W	4	1056900	1531900
YLR026C	12	1	640400
YOR147W	15	388600	883900
YJR065C	10	294300	745751
YHR094C	8	31500	562600
YHR008C	8	1	494100
YMR277W	13	669500	924400
YPL242C	16	1	292100
YMR095C	13	290700	743300
YPR027C	16	376500	883600
YML049C	13	1	457900
YLR387C	12	399400	1078177
YCR068W	3	175300	316600
YLL004W	12	1	493600
YLR330W	12	290300	1078177
YML009C	13	1	571800
YLR164W	12	207200	739000
YKR104W	11	424200	666800
YEL054C	5	1	376000
YMR255W	13	545500	908600
YMR239C	13	364400	924400
YLR028C	12	1	406900
YER136W	5	210600	576874
YGL247W	7	1	748900
YER116C	5	1	576874
YML012W	13	12500	579800
YCR100C	3	1	316600
YML050W	13	1	578100
YOR217W	15	512200	857200
YBL035C	2	1	411300
YPL010W	16	70300	948066
YCL073C	3	1	46800
YMR197C	13	109800	924400
YAR071W	1	1	230200
YMR016C	13	58400	436400
YOR179C	15	202100	1034200
YPL233W	16	1	546900
YCR090C	3	197800	316600
YOR063W	15	1	752600
YOR200W	15	439700	953900
YPR140W	16	469600	948066
YGR251W	7	614300	1090900
YGR263C	7	712100	1090900
YPR047W	16	391600	948066
YDR246W-A	4	649600	1172600
YNL045W	14	1	784300
YLR353W	12	524500	1036500
YBR049C	2	79000	754200
YDR044W	4	119600	1106100
YJR005C-A	10	216700	665900
YDL104C	4	1	628100
YDL079C	4	50600	652600
YOL047C	15	1	578900
YDR354W	4	350600	1531900
YJR032W	10	210000	745751
YGR224W	7	578300	1090900
YDR071C	4	472300	975700
YDR162C	4	361400	1181600
YMR134W	13	175000	924400
YNR068C	14	1	784300
YNL088W	14	1	784300
YPL066W	16	189400	860400
YOL057W	15	1	519600
YOR076C	15	177000	972600
YBL051C	2	1	376500
YBL069W	2	1	418200
YAR018C	1	1	230200
YEL059C-A	5	1	377400
YDR353W	4	669900	1431100
YMR139W	13	317900	903300
YDL080C	4	1	667400
YJL049W	10	60400	561700
YDL085C-A	4	1	1531900
YJL138C	10	1	582700
YOR129C	15	318200	944500
YPR143W	16	130100	948066
YML085C	13	1	491200
YOL080C	15	1	545100
YNL053W	14	1	730700
YGL105W	7	1	642800
YER094C	5	1	576874
YML069W	13	1	583100
YIL010W	9	1	439888
YIL022W	9	1	439888
YLR173W	12	236000	685600
YGR226C	7	800300	1090900
YPL090C	16	1	711700
YNL024C	14	1	784300
YLR212C	12	330600	827800
YHR042W	8	1	545100
YPR078C	16	257400	948066
YBL058W	2	1	481600
YER101C	5	1	506400
YMR155W	13	113800	784000
YKR079C	11	453200	666800
YNL197C	14	1	520100
YLR086W	12	100500	602800
YMR055C	13	165900	654800
YMR284W	13	692500	924400
YCR020C	3	1	218900
YER054C	5	1	504900
YKR015C	11	200500	666800
YOL086W-A	15	1	496300
YML030W	13	47100	375100
YCL051W	3	1	128700
YOR190W	15	418600	933100
YOR127W	15	245200	978300
YER001W	5	1	353300
YDR235W	4	480700	1317500
YJL047C	10	1	745751
YER038C	5	1	483900
YBL074C	2	1	428900
YIL037C	9	1	439888
YGL259W	7	1	326100
YGL023C	7	229200	708100
YHR049W	8	1	535700
YEL061C	5	1	208500
YBR007C	2	1	500300
YMR115W	13	310600	709400
YDL126C	4	1	716700
YML128C	13	1	354500
YHR194W	8	159400	562600
YGR288W	7	813700	1090900
YOR295W	15	463400	1091291
YOL052C	15	1	483000
YLR102C	12	1	618700
YNL110C	14	1	728700
YPR030W	16	72900	856700
YML078W	13	1	545800
YLR142W	12	144600	758100
YER184C	5	315500	576874
YPR178W	16	540200	948066
YGR279C	7	860800	1090900
YGL258W-A	7	1	134900
YIR018W	9	122800	439888
YPL074W	16	155400	769200
YIL129C	9	1	439888
YDR475C	4	920200	1531900
YKL046C	11	169100	666800
YBR145W	2	172400	813184
YDR339C	4	756200	1531900
YAL014C	1	1	230200
YFL037W	6	1	270161
YHL022C	8	1	530300
YCR020W-B	3	1	316600
YGR174C	7	678700	1090900
YDL224C	4	1	363900
YLR225C	12	262900	793400
YNL134C	14	1	711300
YGL207W	7	1	499300
YFR035C	6	81000	270161
YNL111C	14	1	702800
YPL058C	16	1	948066
YLR326W	12	502400	1078177
YGR134W	7	474100	1025000
YER188C-A	5	311900	576874
YLR270W	12	247600	891800
YNR011C	14	378200	784300
YHR071W	8	1	562600
YGR169C	7	567200	1090900
YLR309C	12	486900	1078177
YHR156C	8	115300	562600
YPR086W	16	267500	948066
YPL148C	16	93200	529800
YGL256W	7	1	268200
YDR153C	4	423900	1071500
YKL096C-B	11	1	574000
YJL065C	10	36400	745751
YLR459W	12	611800	1078177
YOL155W-A	15	1	278400
YBR275C	2	463100	813184
YJR003C	10	214100	745751
YBR184W	2	430900	813184
YJL170C	10	1	451100
YLR048W	12	1	531100
YDL144C	4	61700	426700
YFL028C	6	1	270161
YJR078W	10	350000	745751
YMR186W	13	294800	787600
YBR105C	2	172000	813184
YLL015W	12	1	334800
YKR020W	11	92500	666800
YNL033W	14	1	784300
YPL034W	16	1	834400
YBL013W	2	1	599900
YDR456W	4	1014900	1531900
YIR005W	9	96600	439888
YCL047C	3	1	74100
YNL062C	14	1	784300
YMR295C	13	511200	924400
YPL116W	16	1	813800
